model,n_est,max_depth,min_leaf,mean_acc,std_acc,lr
RF,400,7.0,3.0,0.7838572366745741,0.08401465645855005,
RF,400,,2.0,0.7838121238926192,0.0834519445822774,
RF,400,4.0,2.0,0.7835696192352539,0.08410214104708016,
GBM,200,4.0,,0.783471968691783,0.08057656484779653,0.05
RF,200,8.0,3.0,0.7832406953211907,0.07831817151312553,
RF,100,4.0,2.0,0.7826366718936378,0.08546089313584963,
GBM,100,3.0,,0.7823772800986424,0.08081953069828565,0.1
RF,400,,3.0,0.7821722756088082,0.07984290704024923,
RF,200,,3.0,0.7820558615790812,0.07742921962770546,
RF,200,8.0,2.0,0.7820107487971265,0.07866586074276888,
RF,200,,2.0,0.7819666546044256,0.08005406200933485,
RF,100,5.0,3.0,0.780826933644271,0.08560590173560217,
RF,100,7.0,2.0,0.7792237545735997,0.086013675376056,
RF,100,4.0,3.0,0.7780158417433958,0.08475358079588233,
RF,400,4.0,3.0,0.7777975687882808,0.08274538919291391,
RF,100,8.0,2.0,0.7768414887486095,0.07989017024787282,
RF,100,,2.0,0.776679961936928,0.07661274674163233,
RF,100,,3.0,0.7762165842413521,0.07923418694565668,
RF,100,8.0,3.0,0.7757332636403842,0.07974726422744928,
RF,100,7.0,3.0,0.7752573680189778,0.08228393192906809,
GBM,200,3.0,,0.7751643547371103,0.08574303105758271,0.1
RF,200,7.0,3.0,0.7727795692439656,0.08435938925490968,
RF,200,8.0,5.0,0.7704812030075188,0.08189521806540806,
RF,200,4.0,5.0,0.7698268934368006,0.08621457325796783,
RF,400,5.0,5.0,0.768696554219774,0.08811885143315995,
RF,100,,5.0,0.7686031388632008,0.08442121342784702,
RF,400,8.0,5.0,0.7681628938656802,0.08457934523955116,
RF,100,4.0,5.0,0.7681429509602884,0.08769344351908372,
RF,400,3.0,1.0,0.767658558160106,0.09410320545545181,
RF,200,3.0,1.0,0.7664275930467881,0.09648156055722361,
RF,400,4.0,5.0,0.7662806749494055,0.08594132656454137,
RF,400,6.0,5.0,0.7650873976384811,0.08331820969419967,
RF,100,3.0,1.0,0.7647436505702759,0.09702058555235839,
RF,100,8.0,5.0,0.7644907991904896,0.08399504210215039,
RF,400,3.0,2.0,0.7635566992347179,0.092167671962883,
RF,200,,5.0,0.7635347191508183,0.0823426714792164,
RF,400,7.0,5.0,0.7635084502700602,0.08554616794154393,
RF,400,,5.0,0.7634906249581173,0.08477779000823776,
RF,200,5.0,5.0,0.7634591827161487,0.08692200816388945,
RF,100,5.0,5.0,0.7634455121761624,0.09200953726630859,
RF,200,3.0,2.0,0.7624064975272405,0.09648350696140544,
RF,200,7.0,5.0,0.7623645745379491,0.0868089282998411,
RF,200,6.0,5.0,0.7622785037459959,0.08873626545098443,
RF,100,7.0,5.0,0.7621368394247651,0.08626499528571427,
RF,100,3.0,3.0,0.761730073847721,0.0929352851662451,
RF,400,3.0,3.0,0.7612551968155684,0.09134872499256304,
RF,400,3.0,5.0,0.760700574966829,0.09560243850949574,
RF,100,3.0,2.0,0.7606249849221984,0.09672245402951084,
RF,100,6.0,5.0,0.7599403321137066,0.0864616231652877,
RF,200,3.0,5.0,0.7582248937852653,0.09614605300853556,
RF,200,3.0,3.0,0.7581629742806214,0.09265313411198046,
RF,100,3.0,5.0,0.7576891158377228,0.09275485273913178,
