x,y,Latitude_WGS84,Longitude_WGS84,favorability
-309453.5490118365,-993440.9159960467,21.434971249343924,-13.057466722873354,0.003946920765754271
-307953.5490118365,-993440.9159960467,21.435943699392375,-13.043324738241616,0.002569501619361585
-306453.5490118365,-993440.9159960467,21.436914358250768,-13.029182472436379,0.0009392384123507007
-733953.5490118365,-991940.9159960467,21.101272134371445,-17.04799042757399,0.09310535338238354
-732453.5490118365,-991940.9159960467,21.102748408763514,-17.033946422567432,0.07422218852449362
-730953.5490118365,-991940.9159960467,21.10422291694035,-17.019901994463588,0.10026809087706763
-435453.5490118365,-991940.9159960467,21.360123510834907,-14.245536928081485,0.012826140302553305
-430953.5490118365,-991940.9159960467,21.363486689326574,-14.203180624152822,0.042047745457729296
-427953.5490118365,-991940.9159960467,21.365719882208374,-14.174941472400441,0.04656920141847386
-426453.5490118365,-991940.9159960467,21.3668338005706,-14.16082141330182,0.03840528579321081
-424953.5490118365,-991940.9159960467,21.367945933438456,-14.14670103272954,0.044356899831172275
-423453.5490118365,-991940.9159960467,21.36905628073074,-14.132580331189656,0.04112001484040988
-421953.5490118365,-991940.9159960467,21.37016484236633,-14.118459309188301,0.03889239986279489
-420453.5490118365,-991940.9159960467,21.37127161826423,-14.104337967231677,0.04572486700578835
-418953.5490118365,-991940.9159960467,21.372376608343586,-14.090216305826058,0.047482923763845115
-417453.5490118365,-991940.9159960467,21.373479812523694,-14.076094325477769,0.0440569297773248
-415953.5490118365,-991940.9159960467,21.374581230723944,-14.061972026693237,0.029633139090408184
-414453.5490118365,-991940.9159960467,21.37568086286388,-14.047849409978925,0.006504535202137078
-412953.5490118365,-991940.9159960467,21.37677870886313,-14.033726475841389,0.03889239986279489
-411453.5490118365,-991940.9159960467,21.377874768641544,-14.019603224787243,0.040909188629583655
-409953.5490118365,-991940.9159960467,21.378969042119007,-14.005479657323175,0.04136712611543878
-406953.5490118365,-991940.9159960467,21.381152229851523,-13.977231575192365,0.015397712787356752
-405453.5490118365,-991940.9159960467,21.382241143947024,-13.963107061539336,0.004201203251063217
-403953.5490118365,-991940.9159960467,21.38332827142263,-13.948982233503822,0.007203961722821997
-402453.5490118365,-991940.9159960467,21.384413612198873,-13.934857091592848,0.0004428610162326055
-400953.5490118365,-991940.9159960467,21.385497166196462,-13.920731636313516,0.0038533438919916385
