Locality_ID,Geosite_Name,Latitude_WGS84,Longitude_WGS84,Geology_Class,Soil_Class,Elevation_m,Slope_deg,Ruggedness,presence
bg_00534,background,34.88185236222681,-2.7897036839391713,8,3,134.60655212402344,0.8020078773919513,0.3233721923828125,0
bg_00536,background,24.981677862028537,-13.816532008945137,23,6,251.37071228027344,0.3949942778982627,0.1344482421875,0
bg_00537,background,28.648624652410685,-9.231603732016353,14,7,296.55670166015625,0.7959594819538648,0.435611572265625,0
bg_00538,background,21.606494352041235,-13.59372283589084,45,6,203.7457275390625,0.34019681149542386,0.2257049560546875,0
bg_00539,background,30.350768145499917,-9.020731926513719,24,6,192.625244140625,0.4674052516726697,0.227620849609375,0
bg_00541,background,29.327078320406443,-9.345231889172943,56,3,1386.0767822265625,6.45084712952902,3.73544921875,0
bg_00542,background,22.037290753219217,-15.29111529735666,29,7,231.19363403320312,0.637266713861169,0.470572509765625,0
bg_00543,background,33.35059743454231,-5.595543408777243,56,9,1000.4696655273438,19.19800696958184,11.24034912109375,0
bg_00544,background,34.83204060837112,-3.60645598465422,8,1,732.7492065429688,15.60814888331254,7.75584228515625,0
bg_00545,background,31.077183255632235,-5.218692147751588,14,3,938.7684936523438,0.7933007596280695,0.39577392578125,0
bg_00546,background,25.5552967133654,-13.668530390651116,23,6,120.3144760131836,0.9179105272703335,0.46366546630859373,0
bg_00547,background,26.14404654447002,-8.718408265823427,8,7,409.88427734375,0.43883785722844526,0.189422607421875,0
bg_00548,background,32.64559296699861,-5.000982353218247,14,6,1611.4588623046875,11.276946562665717,6.2461962890625,0
bg_00549,background,26.98661149354853,-13.438778270766077,40,7,9.98817253112793,0.7428745704303789,0.3786722183227539,0
bg_00550,background,31.036767934637055,-9.593987986416877,69,3,599.3785400390625,21.674977638675657,12.59542724609375,0
bg_00551,background,26.012907109905242,-13.661678630594535,23,6,128.07321166992188,0.502837012289646,0.2199249267578125,0
bg_00552,background,24.935966250195126,-12.102647105420516,8,7,320.56915283203125,0.4523800623319469,0.18635009765625,0
bg_00554,background,31.794230895610315,-7.579229131511056,24,5,559.3934936523438,0.7495811321402489,0.33843017578125,0
bg_00555,background,22.970905489681137,-15.23868350531542,29,7,215.39231872558594,0.8794652180083856,0.4295404052734375,0
bg_00558,background,32.24412499363925,-3.3070661206075544,14,11,1087.6287841796875,2.1776468544564183,1.2826318359375,0
bg_00559,background,25.066041549962687,-13.824019273638344,23,6,235.36798095703125,0.532835554097705,0.2553594970703125,0
bg_00560,background,32.93026962618908,-6.417382661544492,13,3,918.1166381835938,4.498257594115227,2.7414111328125,0
bg_00561,background,32.96580079258372,-7.07632132285869,32,3,762.0675048828125,1.4485723495868024,0.8095166015625,0
bg_00562,background,30.78743186276547,-8.679742952376762,47,9,1085.4681396484375,33.053517999232334,21.94857421875,0
bg_00563,background,28.218145763842823,-11.78787716087166,82,7,0.0,0.0,0.0,0
bg_00564,background,25.497788963422167,-13.87423243534292,23,6,196.9888916015625,0.7493979595454674,0.37138671875,0
bg_00565,background,30.23927757832938,-8.81964894754429,49,9,932.5883178710938,12.306095555278626,6.88870361328125,0
bg_00566,background,33.39055031809347,-2.452327577250944,43,3,1179.4761962890625,1.341022569447808,0.81349609375,0
bg_00567,background,33.09520779922705,-2.1704377946451445,24,3,1337.467529296875,1.2482837493241232,0.7506884765625,0
bg_00568,background,30.381954336847677,-8.258916403120251,49,9,1098.7060546875,13.752322538553202,6.3369775390625,0
bg_00569,background,26.61681218660273,-13.549168889903942,40,6,67.3541259765625,1.1818738750785844,0.6670941162109375,0
bg_00570,background,32.4996070578727,-3.2632229879052517,71,3,1143.3837890625,1.3621848983517377,0.8040869140625,0
bg_00571,background,31.91623784144733,-4.391069531469667,14,11,1011.33251953125,3.193168534446042,1.49591796875,0
bg_00572,background,26.31171143190188,-9.136541707203028,8,7,443.598876953125,0.6161140132234523,0.258526611328125,0
bg_00573,background,26.238654250300506,-9.416114854948944,8,7,459.20941162109375,0.4659652586092336,0.277801513671875,0
bg_00574,background,30.550858259860718,-7.8574226313984115,49,9,1083.2901611328125,4.2198132759519185,2.057958984375,0
bg_00575,background,31.43382734661147,-9.537873487630746,13,8,371.15802001953125,18.690509345370273,11.204515380859375,0
bg_00576,background,31.32940233490667,-9.134951089392397,32,3,775.63916015625,10.585723107768903,6.43871826171875,0
bg_00577,background,31.42782645642098,-4.7699467132414926,8,3,1117.922607421875,11.010677621206318,6.685146484375,0
bg_00578,background,33.44170246658898,-4.271619024826882,18,9,1584.2274169921875,11.493590473903792,6.886552734375,0
bg_00579,background,29.197068620905842,-8.306961184731886,24,7,420.9515075683594,0.6428578276339565,0.43351318359375,0
bg_00581,background,21.694830973719373,-16.034032938898818,39,6,109.18896484375,0.9706156124170007,0.4854638671875,0
bg_00582,background,23.913543692818294,-15.232009616256715,23,6,84.62671661376953,0.41578465564417255,0.178455810546875,0
bg_00583,background,30.36013393863327,-6.167122539928219,14,3,1048.5689697265625,2.283386287654667,1.5787060546875,0
bg_00584,background,29.697281503499106,-7.871041018955105,14,7,631.8995361328125,9.200820753115773,4.830986328125,0
bg_00585,background,32.32888693444267,-9.277747972074962,82,5,41.48969268798828,24.235673417447067,14.063405799865723,0
bg_00586,background,22.603076207382156,-13.644230860315474,8,7,280.31231689453125,0.7015873809111502,0.305628662109375,0
bg_00587,background,29.362883825299775,-8.494778480431748,49,3,963.30859375,5.343399731288627,3.51843505859375,0
bg_00588,background,32.6246712753667,-5.631778029570706,71,9,1768.3583984375,5.607703910935831,3.016015625,0
bg_00589,background,32.52843680671782,-3.0860823219223033,71,3,1133.96923828125,2.428833942857508,1.60294921875,0
bg_00590,background,33.913952000070836,-4.611133351221385,48,3,533.3143920898438,8.456259494393308,4.746171875,0
bg_00591,background,26.37219915978064,-12.583108327127977,8,6,232.5730743408203,0.7493749774204833,0.3101275634765625,0
bg_00592,background,24.760124065021444,-13.355550257276208,8,7,233.98049926757812,0.7621429890497563,0.34495361328125,0
bg_00593,background,34.38863011563581,-2.2251685507538577,18,3,1048.226318359375,4.503732016497632,2.4078857421875,0
bg_00594,background,32.135878135139315,-3.2217874474706227,71,8,1053.5595703125,12.193848646084174,5.6203369140625,0
bg_00595,background,31.737393145369346,-7.765212497257833,24,5,503.18084716796875,1.2443521450336752,0.798782958984375,0
bg_00596,background,32.62303911716896,-3.0079015011330505,71,3,1214.3699951171875,13.701088618206477,9.165791015625,0
bg_00597,background,22.891054126553076,-15.424467654284676,29,7,220.19500732421875,1.2601442743508606,0.7522857666015625,0
bg_00598,background,26.067352912698585,-11.406995586706364,11,7,380.8334045410156,0.8204276555599894,0.375345458984375,0
bg_00600,background,32.281417641499814,-8.709901761984701,14,5,224.48834228515625,1.5887416399439345,1.0309222412109376,0
bg_00601,background,32.501107039202985,-6.651790685274518,14,5,443.75323486328125,0.7655529461377747,0.346221923828125,0
bg_00602,background,24.0387033697464,-12.903796594135631,8,7,225.09185791015625,0.5547224902005587,0.2438629150390625,0
bg_00603,background,27.227734055314585,-10.720003234248312,8,7,266.1624450683594,3.601094386023603,2.2466845703125,0
bg_00604,background,32.354635849267545,-4.486684805458608,71,3,1470.6707763671875,2.370842143477257,1.25984375,0
bg_00605,background,32.95578853297095,-5.45538958315616,71,9,1602.253173828125,1.1695401745285912,0.5488330078125,0
bg_00606,background,25.646970359980266,-13.7234625752242,23,7,126.36417388916016,0.5011109357100971,0.25884735107421875,0
bg_00607,background,31.948947856133454,-4.478329877292575,14,11,1067.692138671875,5.501971242636182,2.6035205078125,0
bg_00608,background,31.497846381737634,-7.995588520401246,24,5,613.6973266601562,1.0392084635553624,0.595673828125,0
bg_00609,background,26.319423306452716,-8.889492702248496,8,7,446.24957275390625,0.5044900738365471,0.204801025390625,0
bg_00610,background,26.519547919597045,-11.69595996729599,8,7,264.7854309082031,2.342139137023778,1.310501708984375,0
bg_00611,background,34.19453051936943,-3.118700292358423,14,5,546.2330322265625,0.7264123452869391,0.3585791015625,0
bg_00612,background,27.02305295400029,-12.015135156859545,69,7,283.27935791015625,9.845493436750282,6.01641357421875,0
bg_00613,background,34.84727624841329,-3.2178762811635897,24,5,376.8566589355469,0.9115307588339641,0.4836572265625,0
bg_00614,background,23.91075318074065,-15.739083244527441,40,7,0.942101001739502,0.2786849890146009,0.10000558614730835,0
