Locality_ID,Region,target,y_true,oof_prob
loc_01071,Fés-Meknés,easy,1,0.9259
loc_00998,Fés-Meknés,easy,1,0.8743
loc_00999,Fés-Meknés,easy,1,0.7512
loc_01000,Fés-Meknés,easy,1,0.9275
loc_01001,Fés-Meknés,easy,1,0.712
loc_01002,Fés-Meknés,easy,0,0.7707
loc_01003,Fés-Meknés,easy,1,0.8736
loc_01004,Fés-Meknés,easy,1,0.8748
loc_01005,Fés-Meknés,easy,1,0.2553
loc_01006,Fés-Meknés,easy,1,0.8189
loc_01007,Fés-Meknés,easy,0,0.9245
loc_01008,Fés-Meknés,easy,1,0.0847
loc_01009,Fés-Meknés,easy,0,0.7479
loc_01010,Fés-Meknés,easy,0,0.4655
loc_01011,Fés-Meknés,easy,1,0.7938
loc_01012,Fés-Meknés,easy,1,0.3972
loc_01013,Fés-Meknés,easy,0,0.9199
loc_01014,Fés-Meknés,easy,0,0.0487
loc_01015,Fés-Meknés,easy,1,0.0574
loc_01016,Fés-Meknés,easy,0,0.123
loc_01017,Fés-Meknés,easy,1,0.57
loc_01036,Fés-Meknés,easy,0,0.8817
loc_01018,Fés-Meknés,easy,1,0.2694
loc_01019,Fés-Meknés,easy,1,0.7161
loc_00946,Fés-Meknés,easy,1,0.5223
loc_01041,Fés-Meknés,easy,1,0.066
loc_00955,Fés-Meknés,easy,1,0.9326
loc_01042,Fés-Meknés,easy,1,0.3223
loc_00994,Fés-Meknés,easy,1,0.9391
loc_01039,Fés-Meknés,easy,0,0.8004
loc_01040,Fés-Meknés,easy,0,0.6646
loc_01119,Fés-Meknés,easy,0,0.7332
loc_01043,Fés-Meknés,easy,0,0.8417
loc_01044,Fés-Meknés,easy,0,0.2256
loc_01045,Fés-Meknés,easy,0,0.0185
loc_01046,Fés-Meknés,easy,0,0.3415
loc_01048,Fés-Meknés,easy,0,0.3678
loc_01049,Fés-Meknés,easy,0,0.0914
loc_01050,Fés-Meknés,easy,0,0.1518
loc_01052,Fés-Meknés,easy,0,0.3378
loc_01053,Fés-Meknés,easy,0,0.1086
loc_01054,Fés-Meknés,easy,0,0.1783
loc_00842,Fés-Meknés,easy,0,0.0287
loc_01056,Fés-Meknés,easy,0,0.1817
loc_01057,Fés-Meknés,easy,0,0.1939
loc_01058,Fés-Meknés,easy,0,0.077
loc_01059,Fés-Meknés,easy,0,0.1863
loc_01060,Fés-Meknés,easy,0,0.0961
loc_01061,Fés-Meknés,easy,0,0.063
loc_01062,Fés-Meknés,easy,0,0.2701
loc_01063,Fés-Meknés,easy,0,0.0976
loc_01064,Fés-Meknés,easy,0,0.0886
loc_01067,Fés-Meknés,easy,0,0.0825
loc_01068,Fés-Meknés,easy,0,0.1289
loc_01069,Fés-Meknés,easy,0,0.1175
loc_01070,Fés-Meknés,easy,0,0.0922
loc_01072,Fés-Meknés,easy,0,0.047
loc_01073,Fés-Meknés,easy,0,0.3527
loc_01074,Fés-Meknés,easy,0,0.0274
loc_01075,Fés-Meknés,easy,0,0.1041
loc_01076,Fés-Meknés,easy,0,0.5656
loc_01077,Fés-Meknés,easy,0,0.1486
loc_01079,Fés-Meknés,easy,0,0.2722
loc_01080,Fés-Meknés,easy,1,0.3965
loc_01081,Fés-Meknés,easy,0,0.5632
loc_01082,Fés-Meknés,easy,0,0.1993
loc_01083,Fés-Meknés,easy,0,0.0655
loc_01084,Fés-Meknés,easy,0,0.0658
loc_01085,Fés-Meknés,easy,0,0.0416
loc_01086,Fés-Meknés,easy,0,0.0994
loc_01087,Fés-Meknés,easy,0,0.7833
loc_01088,Fés-Meknés,easy,0,0.172
loc_01089,Fés-Meknés,easy,0,0.1327
loc_01090,Fés-Meknés,easy,0,0.2299
loc_01091,Fés-Meknés,easy,0,0.0654
loc_01092,Fés-Meknés,easy,0,0.1744
loc_01093,Fés-Meknés,easy,0,0.2713
loc_01094,Fés-Meknés,easy,0,0.5778
loc_01095,Fés-Meknés,easy,0,0.7037
loc_01096,Fés-Meknés,easy,0,0.3203
loc_01097,Fés-Meknés,easy,0,0.0869
loc_01098,Fés-Meknés,easy,0,0.293
loc_01099,Fés-Meknés,easy,0,0.0825
loc_01100,Fés-Meknés,easy,0,0.5405
loc_01101,Fés-Meknés,easy,0,0.1543
loc_01102,Fés-Meknés,easy,0,0.7833
loc_01103,Fés-Meknés,easy,0,0.121
loc_01104,Fés-Meknés,easy,0,0.5794
loc_01105,Fés-Meknés,easy,0,0.1422
loc_01106,Fés-Meknés,easy,0,0.1094
loc_01107,Fés-Meknés,easy,0,0.0604
loc_01108,Fés-Meknés,easy,0,0.2844
loc_01109,Fés-Meknés,easy,0,0.1577
loc_01110,Fés-Meknés,easy,0,0.1197
loc_01111,Fés-Meknés,easy,0,0.0623
loc_01112,Fés-Meknés,easy,0,0.0912
loc_01113,Fés-Meknés,easy,0,0.1444
loc_01114,Fés-Meknés,easy,0,0.1011
loc_01115,Fés-Meknés,easy,0,0.1254
loc_01116,Fés-Meknés,easy,0,0.0821
loc_01117,Fés-Meknés,easy,0,0.8483
loc_01118,Fés-Meknés,easy,0,0.4944
loc_01120,Fés-Meknés,easy,0,0.0469
loc_01121,Fés-Meknés,easy,0,0.1817
loc_01122,Fés-Meknés,easy,0,0.0474
loc_01123,Fés-Meknés,easy,0,0.0279
loc_01124,Fés-Meknés,easy,0,0.0262
loc_01125,Fés-Meknés,easy,0,0.3769
loc_01126,Fés-Meknés,easy,0,0.0902
loc_01127,Fés-Meknés,easy,0,0.1112
loc_01128,Fés-Meknés,easy,0,0.2022
loc_01129,Fés-Meknés,easy,0,0.1421
loc_01130,Fés-Meknés,easy,0,0.1945
loc_01131,Fés-Meknés,easy,0,0.1909
loc_01132,Fés-Meknés,easy,1,0.3876
loc_01133,Fés-Meknés,easy,0,0.0586
loc_01134,Fés-Meknés,easy,0,0.0555
loc_01135,Fés-Meknés,easy,0,0.0342
loc_01136,Fés-Meknés,easy,0,0.0316
loc_01137,Fés-Meknés,easy,1,0.7633
loc_01138,Fés-Meknés,easy,0,0.8216
loc_01139,Fés-Meknés,easy,0,0.1345
loc_01140,Fés-Meknés,easy,0,0.1821
loc_00916,Fés-Meknés,easy,0,0.0918
loc_01141,Fés-Meknés,easy,0,0.0408
loc_01142,Fés-Meknés,easy,1,0.5822
loc_01143,Fés-Meknés,easy,0,0.4767
loc_01144,Fés-Meknés,easy,0,0.1291
loc_01145,Fés-Meknés,easy,0,0.6358
loc_01146,Fés-Meknés,easy,0,0.0265
loc_01147,Fés-Meknés,easy,0,0.6232
loc_00820,Fés-Meknés,easy,0,0.076
loc_00821,Fés-Meknés,easy,0,0.2133
loc_00822,Fés-Meknés,easy,0,0.8763
loc_00823,Fés-Meknés,easy,0,0.3501
loc_00824,Fés-Meknés,easy,0,0.2527
loc_00825,Fés-Meknés,easy,0,0.3243
loc_00826,Fés-Meknés,easy,0,0.1847
loc_00827,Fés-Meknés,easy,0,0.1362
loc_00828,Fés-Meknés,easy,0,0.6908
loc_00829,Fés-Meknés,easy,0,0.1677
loc_00830,Fés-Meknés,easy,1,0.7937
loc_00831,Fés-Meknés,easy,0,0.2221
loc_00832,Fés-Meknés,easy,0,0.033
loc_00833,Fés-Meknés,easy,0,0.1405
loc_00834,Fés-Meknés,easy,0,0.0915
loc_00835,Fés-Meknés,easy,0,0.0703
loc_00836,Fés-Meknés,easy,0,0.0507
loc_00837,Fés-Meknés,easy,0,0.0936
loc_00838,Fés-Meknés,easy,0,0.0853
loc_00839,Fés-Meknés,easy,0,0.0661
loc_00840,Fés-Meknés,easy,0,0.0732
loc_00841,Fés-Meknés,easy,1,0.4266
loc_00867,Fés-Meknés,easy,1,0.5597
loc_00868,Fés-Meknés,easy,1,0.8234
loc_00869,Fés-Meknés,easy,1,0.289
loc_00870,Fés-Meknés,easy,0,0.2567
loc_00871,Fés-Meknés,easy,0,0.1525
loc_00872,Fés-Meknés,easy,1,0.9029
loc_00873,Fés-Meknés,easy,1,0.9229
loc_00874,Fés-Meknés,easy,0,0.0686
loc_00875,Fés-Meknés,easy,0,0.2245
loc_00876,Fés-Meknés,easy,0,0.3549
loc_00877,Fés-Meknés,easy,0,0.1574
loc_00878,Fés-Meknés,easy,0,0.0326
loc_00879,Fés-Meknés,easy,1,0.9113
loc_00880,Fés-Meknés,easy,1,0.0396
loc_00881,Fés-Meknés,easy,1,0.6611
loc_00882,Fés-Meknés,easy,0,0.5104
loc_00883,Fés-Meknés,easy,1,0.4419
loc_00884,Fés-Meknés,easy,1,0.7041
loc_00885,Fés-Meknés,easy,1,0.4893
loc_00886,Fés-Meknés,easy,0,0.4388
loc_00887,Fés-Meknés,easy,0,0.214
loc_00888,Fés-Meknés,easy,0,0.4628
loc_00889,Fés-Meknés,easy,0,0.3607
loc_00890,Fés-Meknés,easy,0,0.1907
loc_00891,Fés-Meknés,easy,0,0.0333
loc_00892,Fés-Meknés,easy,0,0.1663
loc_00893,Fés-Meknés,easy,0,0.216
loc_00894,Fés-Meknés,easy,0,0.4268
loc_00895,Fés-Meknés,easy,0,0.2266
loc_00896,Fés-Meknés,easy,0,0.1578
loc_00897,Fés-Meknés,easy,1,0.7568
loc_00898,Fés-Meknés,easy,0,0.0545
loc_00899,Fés-Meknés,easy,0,0.0854
loc_00900,Fés-Meknés,easy,0,0.2647
loc_00901,Fés-Meknés,easy,0,0.034
loc_00902,Fés-Meknés,easy,0,0.1177
loc_00903,Fés-Meknés,easy,0,0.1482
loc_00904,Fés-Meknés,easy,1,0.6841
loc_00905,Fés-Meknés,easy,0,0.238
loc_00906,Fés-Meknés,easy,0,0.0389
loc_00907,Fés-Meknés,easy,0,0.0561
loc_00908,Fés-Meknés,easy,0,0.3342
loc_00909,Fés-Meknés,easy,0,0.0573
loc_00910,Fés-Meknés,easy,0,0.045
loc_00912,Fés-Meknés,easy,0,0.0472
loc_00913,Fés-Meknés,easy,0,0.2072
loc_00914,Fés-Meknés,easy,0,0.1885
loc_00915,Fés-Meknés,easy,0,0.0844
loc_01020,Fés-Meknés,easy,0,0.1324
loc_01021,Fés-Meknés,easy,0,0.0171
loc_01022,Fés-Meknés,easy,0,0.1874
loc_01023,Fés-Meknés,easy,1,0.2584
loc_01024,Fés-Meknés,easy,0,0.0387
loc_01025,Fés-Meknés,easy,0,0.4552
loc_01026,Fés-Meknés,easy,0,0.3294
loc_01027,Fés-Meknés,easy,0,0.3222
loc_01028,Fés-Meknés,easy,0,0.2326
loc_01029,Fés-Meknés,easy,0,0.3713
loc_01030,Fés-Meknés,easy,0,0.1532
loc_01031,Fés-Meknés,easy,0,0.6529
loc_01032,Fés-Meknés,easy,0,0.0701
loc_01033,Fés-Meknés,easy,0,0.234
loc_01034,Fés-Meknés,easy,0,0.155
loc_01035,Fés-Meknés,easy,0,0.2598
loc_01037,Fés-Meknés,easy,0,0.0598
loc_01038,Fés-Meknés,easy,0,0.8353
loc_00212,Rabat-Salé-Kénitra,easy,1,0.5412
loc_00215,Rabat-Salé-Kénitra,easy,0,0.4766
loc_00216,Rabat-Salé-Kénitra,easy,0,0.3491
loc_00213,Rabat-Salé-Kénitra,easy,0,0.3319
loc_00214,Rabat-Salé-Kénitra,easy,0,0.3319
loc_00224,Rabat-Salé-Kénitra,easy,0,0.3848
loc_00211,Rabat-Salé-Kénitra,easy,0,0.9129
loc_00210,Rabat-Salé-Kénitra,easy,1,0.479
loc_00205,Rabat-Salé-Kénitra,easy,0,0.3006
loc_00208,Rabat-Salé-Kénitra,easy,0,0.3305
loc_00207,Rabat-Salé-Kénitra,easy,0,0.4837
loc_00209,Rabat-Salé-Kénitra,easy,0,0.234
loc_00206,Rabat-Salé-Kénitra,easy,0,0.2813
loc_00222,Rabat-Salé-Kénitra,easy,1,0.9207
loc_00218,Rabat-Salé-Kénitra,easy,0,0.7306
loc_00204,Rabat-Salé-Kénitra,easy,1,0.6365
loc_00223,Rabat-Salé-Kénitra,easy,1,0.2428
loc_00221,Rabat-Salé-Kénitra,easy,1,0.3099
loc_00219,Rabat-Salé-Kénitra,easy,1,0.233
loc_00217,Rabat-Salé-Kénitra,easy,1,0.4004
loc_00220,Rabat-Salé-Kénitra,easy,0,0.7329
loc_00106,Souss-Massa,easy,0,0.0339
loc_00105,Souss-Massa,easy,0,0.1742
loc_00131,Souss-Massa,easy,0,0.5717
loc_00133,Souss-Massa,easy,0,0.4179
loc_00129,Souss-Massa,easy,0,0.8643
loc_00092,Souss-Massa,easy,0,0.3654
loc_00095,Souss-Massa,easy,0,0.3654
loc_00139,Souss-Massa,easy,0,0.2002
loc_00096,Souss-Massa,easy,1,0.4654
loc_00097,Souss-Massa,easy,1,0.4654
loc_00135,Souss-Massa,easy,0,0.1839
loc_00103,Souss-Massa,easy,1,0.7594
loc_00088,Souss-Massa,easy,0,0.1805
loc_00089,Souss-Massa,easy,0,0.1805
loc_00090,Souss-Massa,easy,0,0.3361
loc_00137,Souss-Massa,easy,0,0.3402
loc_00102,Souss-Massa,easy,1,0.4191
loc_00125,Souss-Massa,easy,0,0.1519
loc_00126,Souss-Massa,easy,0,0.2243
loc_00117,Souss-Massa,easy,0,0.0512
loc_00138,Souss-Massa,easy,0,0.1786
loc_00093,Souss-Massa,easy,0,0.2163
loc_00091,Souss-Massa,easy,0,0.2431
loc_00132,Souss-Massa,easy,1,0.5191
loc_00100,Souss-Massa,easy,1,0.2961
loc_00111,Souss-Massa,easy,0,0.2802
loc_00134,Souss-Massa,easy,1,0.2884
loc_00099,Souss-Massa,easy,1,0.9176
loc_00123,Souss-Massa,easy,0,0.3717
loc_00121,Souss-Massa,easy,0,0.7653
loc_00263,Eddakhla-Oued Eddahab,easy,0,0.6625
loc_00264,Eddakhla-Oued Eddahab,easy,0,0.6625
loc_00265,Eddakhla-Oued Eddahab,easy,0,0.7116
loc_00267,Eddakhla-Oued Eddahab,easy,0,0.1655
loc_00266,Eddakhla-Oued Eddahab,easy,0,0.1564
loc_00261,Eddakhla-Oued Eddahab,easy,0,0.5538
loc_00262,Eddakhla-Oued Eddahab,easy,0,0.5538
loc_00260,Eddakhla-Oued Eddahab,easy,0,0.8108
loc_00256,Eddakhla-Oued Eddahab,easy,0,0.6336
loc_00257,Eddakhla-Oued Eddahab,easy,0,0.6336
loc_00258,Eddakhla-Oued Eddahab,easy,0,0.6336
loc_00259,Eddakhla-Oued Eddahab,easy,0,0.6336
loc_00251,Eddakhla-Oued Eddahab,easy,0,0.668
loc_00252,Eddakhla-Oued Eddahab,easy,0,0.4112
loc_00253,Eddakhla-Oued Eddahab,easy,0,0.4112
loc_00254,Eddakhla-Oued Eddahab,easy,0,0.4112
loc_00255,Eddakhla-Oued Eddahab,easy,0,0.4112
loc_00155,Laayoune-Sakia El Hamra,easy,0,0.075
loc_00154,Laayoune-Sakia El Hamra,easy,1,0.1967
loc_00150,Laayoune-Sakia El Hamra,easy,0,0.1642
loc_00153,Laayoune-Sakia El Hamra,easy,0,0.1031
loc_00152,Laayoune-Sakia El Hamra,easy,0,0.0361
loc_00163,Guelmim-Oued Noun,easy,1,0.8189
loc_00160,Guelmim-Oued Noun,easy,1,0.8744
loc_00159,Guelmim-Oued Noun,easy,0,0.1834
loc_00158,Guelmim-Oued Noun,easy,0,0.1834
loc_00161,Guelmim-Oued Noun,easy,1,0.1189
loc_00005,Marrakech-Safi,easy,0,0.7493
loc_00077,Marrakech-Safi,easy,0,0.8111
loc_00065,Marrakech-Safi,easy,0,0.6068
loc_00275,Marrakech-Safi,easy,0,0.391
loc_00066,Marrakech-Safi,easy,0,0.4657
loc_00067,Marrakech-Safi,easy,0,0.7057
loc_00058,Marrakech-Safi,easy,1,0.8929
loc_00069,Marrakech-Safi,easy,1,0.8929
loc_00059,Marrakech-Safi,easy,0,0.5304
loc_00061,Marrakech-Safi,easy,1,0.832
loc_00060,Marrakech-Safi,easy,0,0.3242
loc_00062,Marrakech-Safi,easy,0,0.3024
loc_00270,Marrakech-Safi,easy,0,0.4814
loc_00064,Marrakech-Safi,easy,0,0.5269
loc_00273,Grand Casablanca-Settat,easy,0,0.8905
loc_00269,Grand Casablanca-Settat,easy,0,0.469
loc_00272,Grand Casablanca-Settat,easy,0,0.408
loc_00271,Grand Casablanca-Settat,easy,0,0.5054
loc_00268,Grand Casablanca-Settat,easy,0,0.7129
loc_01184,Eddakhla-Oued Eddahab,easy,0,0.4875
loc_01185,Eddakhla-Oued Eddahab,easy,0,0.1868
loc_01186,Eddakhla-Oued Eddahab,easy,0,0.26
loc_01187,Eddakhla-Oued Eddahab,easy,0,0.054
loc_01188,Eddakhla-Oued Eddahab,easy,0,0.0873
loc_01189,Eddakhla-Oued Eddahab,easy,0,0.0336
loc_01192,Eddakhla-Oued Eddahab,easy,0,0.0401
loc_01193,Eddakhla-Oued Eddahab,easy,0,0.0352
loc_00402,Marrakech-Safi,easy,1,0.2839
loc_00403,Marrakech-Safi,easy,1,0.7572
loc_00404,Marrakech-Safi,easy,1,0.9806
loc_00405,Marrakech-Safi,easy,1,0.969
loc_00413,Marrakech-Safi,easy,1,0.8478
loc_00414,Marrakech-Safi,easy,1,0.7666
loc_00418,Marrakech-Safi,easy,1,0.7227
loc_00420,Marrakech-Safi,easy,1,0.6386
loc_00423,Marrakech-Safi,easy,1,0.9336
loc_00424,Marrakech-Safi,easy,1,0.8919
loc_00179,Tanger-Tétouan-Al Hoceima,easy,1,0.1767
loc_00173,Tanger-Tétouan-Al Hoceima,easy,1,0.5375
loc_00176,Tanger-Tétouan-Al Hoceima,easy,1,0.8555
loc_00166,Tanger-Tétouan-Al Hoceima,easy,1,0.7108
loc_00193,Tanger-Tétouan-Al Hoceima,easy,0,0.1792
loc_00340,Tanger-Tétouan-Al Hoceima,easy,1,0.9149
loc_00180,Tanger-Tétouan-Al Hoceima,easy,0,0.3737
loc_00182,Tanger-Tétouan-Al Hoceima,easy,1,0.1741
loc_00202,Tanger-Tétouan-Al Hoceima,easy,0,0.5972
loc_00181,Tanger-Tétouan-Al Hoceima,easy,0,0.4646
loc_00203,Tanger-Tétouan-Al Hoceima,easy,0,0.3526
loc_00183,Tanger-Tétouan-Al Hoceima,easy,1,0.1296
loc_00178,Tanger-Tétouan-Al Hoceima,easy,0,0.3506
loc_00328,Tanger-Tétouan-Al Hoceima,easy,0,0.3642
loc_00192,Tanger-Tétouan-Al Hoceima,easy,0,0.3045
loc_00171,Tanger-Tétouan-Al Hoceima,easy,1,0.1411
loc_00198,Tanger-Tétouan-Al Hoceima,easy,0,0.09
loc_00200,Tanger-Tétouan-Al Hoceima,easy,0,0.1916
loc_00168,Tanger-Tétouan-Al Hoceima,easy,0,0.0383
loc_00191,Tanger-Tétouan-Al Hoceima,easy,0,0.0878
loc_00164,Tanger-Tétouan-Al Hoceima,easy,0,0.3587
loc_00165,Tanger-Tétouan-Al Hoceima,easy,0,0.0817
loc_00196,Tanger-Tétouan-Al Hoceima,easy,0,0.0157
loc_00185,Tanger-Tétouan-Al Hoceima,easy,0,0.0157
loc_00184,Tanger-Tétouan-Al Hoceima,easy,0,0.038
loc_00201,Tanger-Tétouan-Al Hoceima,easy,0,0.0148
loc_00194,Tanger-Tétouan-Al Hoceima,easy,0,0.0364
loc_00189,Tanger-Tétouan-Al Hoceima,easy,0,0.0222
loc_00188,Tanger-Tétouan-Al Hoceima,easy,0,0.0222
loc_00197,Tanger-Tétouan-Al Hoceima,easy,0,0.0488
loc_00195,Tanger-Tétouan-Al Hoceima,easy,0,0.0449
loc_00187,Tanger-Tétouan-Al Hoceima,easy,0,0.0212
loc_00169,Tanger-Tétouan-Al Hoceima,easy,0,0.0231
loc_00170,Tanger-Tétouan-Al Hoceima,easy,0,0.0935
loc_00186,Tanger-Tétouan-Al Hoceima,easy,0,0.0346
loc_00199,Tanger-Tétouan-Al Hoceima,easy,0,0.0531
loc_00543,Tanger-Tétouan-Al Hoceima,easy,0,0.1115
loc_00544,Tanger-Tétouan-Al Hoceima,easy,0,0.0643
loc_00545,Tanger-Tétouan-Al Hoceima,easy,0,0.0562
loc_00546,Tanger-Tétouan-Al Hoceima,easy,0,0.1034
loc_00552,Tanger-Tétouan-Al Hoceima,easy,0,0.5503
loc_00553,Tanger-Tétouan-Al Hoceima,easy,0,0.5841
loc_00555,Tanger-Tétouan-Al Hoceima,easy,1,0.2248
loc_00556,Tanger-Tétouan-Al Hoceima,easy,0,0.5782
loc_00561,Tanger-Tétouan-Al Hoceima,easy,0,0.3546
loc_00562,Tanger-Tétouan-Al Hoceima,easy,0,0.5942
loc_00568,Tanger-Tétouan-Al Hoceima,easy,0,0.1509
loc_00570,Tanger-Tétouan-Al Hoceima,easy,0,0.7351
loc_00571,Tanger-Tétouan-Al Hoceima,easy,0,0.1965
loc_00440,Tanger-Tétouan-Al Hoceima,easy,0,0.8042
loc_00441,Tanger-Tétouan-Al Hoceima,easy,1,0.2044
loc_00442,Tanger-Tétouan-Al Hoceima,easy,0,0.3012
