Locality_ID,Region,target,y_true,oof_prob
loc_00089,Souss-Massa,easy,0,0.3292
loc_00090,Souss-Massa,easy,0,0.2035
loc_00137,Souss-Massa,easy,0,0.3279
loc_00102,Souss-Massa,easy,1,0.8458
loc_00125,Souss-Massa,easy,0,0.0846
loc_00126,Souss-Massa,easy,0,0.0692
loc_00117,Souss-Massa,easy,0,0.0392
loc_00138,Souss-Massa,easy,0,0.1294
loc_00093,Souss-Massa,easy,0,0.1163
loc_00091,Souss-Massa,easy,0,0.1897
loc_00132,Souss-Massa,easy,1,0.0377
loc_00100,Souss-Massa,easy,1,0.4115
loc_00111,Souss-Massa,easy,0,0.3097
loc_00134,Souss-Massa,easy,1,0.0996
loc_00099,Souss-Massa,easy,1,0.8464
loc_00123,Souss-Massa,easy,0,0.2878
loc_00121,Souss-Massa,easy,0,0.2923
loc_00263,Eddakhla-Oued Eddahab,easy,0,0.3272
loc_00264,Eddakhla-Oued Eddahab,easy,0,0.3272
loc_00265,Eddakhla-Oued Eddahab,easy,0,0.7093
loc_00267,Eddakhla-Oued Eddahab,easy,0,0.399
loc_00266,Eddakhla-Oued Eddahab,easy,0,0.0411
loc_00261,Eddakhla-Oued Eddahab,easy,0,0.1163
loc_00262,Eddakhla-Oued Eddahab,easy,0,0.1163
loc_00260,Eddakhla-Oued Eddahab,easy,0,0.6338
loc_00256,Eddakhla-Oued Eddahab,easy,0,0.642
loc_00257,Eddakhla-Oued Eddahab,easy,0,0.642
loc_00258,Eddakhla-Oued Eddahab,easy,0,0.642
loc_00259,Eddakhla-Oued Eddahab,easy,0,0.642
loc_00251,Eddakhla-Oued Eddahab,easy,0,0.7515
loc_00252,Eddakhla-Oued Eddahab,easy,0,0.1392
loc_00253,Eddakhla-Oued Eddahab,easy,0,0.1392
loc_00254,Eddakhla-Oued Eddahab,easy,0,0.1392
loc_00255,Eddakhla-Oued Eddahab,easy,0,0.1392
loc_00155,Laayoune-Sakia El Hamra,easy,0,0.0543
loc_00154,Laayoune-Sakia El Hamra,easy,1,0.0674
loc_00150,Laayoune-Sakia El Hamra,easy,0,0.0877
loc_00153,Laayoune-Sakia El Hamra,easy,0,0.0579
loc_00152,Laayoune-Sakia El Hamra,easy,0,0.0247
loc_00163,Guelmim-Oued Noun,easy,1,0.4674
loc_00160,Guelmim-Oued Noun,easy,1,0.4623
loc_00159,Guelmim-Oued Noun,easy,0,0.1014
loc_00158,Guelmim-Oued Noun,easy,0,0.1014
loc_00161,Guelmim-Oued Noun,easy,1,0.0474
loc_00005,Marrakech-Safi,easy,0,0.6741
loc_00077,Marrakech-Safi,easy,0,0.6794
loc_00065,Marrakech-Safi,easy,0,0.452
loc_00275,Marrakech-Safi,easy,0,0.2555
loc_00066,Marrakech-Safi,easy,0,0.3563
loc_00067,Marrakech-Safi,easy,0,0.5032
loc_00058,Marrakech-Safi,easy,1,0.9062
loc_00069,Marrakech-Safi,easy,1,0.9062
loc_00059,Marrakech-Safi,easy,0,0.4954
loc_00061,Marrakech-Safi,easy,1,0.8788
loc_00060,Marrakech-Safi,easy,0,0.3874
loc_00062,Marrakech-Safi,easy,0,0.2582
loc_00270,Marrakech-Safi,easy,0,0.3474
loc_00064,Marrakech-Safi,easy,0,0.649
loc_00273,Grand Casablanca-Settat,easy,0,0.7752
loc_00269,Grand Casablanca-Settat,easy,0,0.3901
loc_00272,Grand Casablanca-Settat,easy,0,0.5285
loc_00271,Grand Casablanca-Settat,easy,0,0.775
loc_00268,Grand Casablanca-Settat,easy,0,0.7898
loc_01184,Eddakhla-Oued Eddahab,easy,0,0.2769
loc_01185,Eddakhla-Oued Eddahab,easy,0,0.0925
loc_01186,Eddakhla-Oued Eddahab,easy,0,0.22
loc_01187,Eddakhla-Oued Eddahab,easy,0,0.0559
loc_01188,Eddakhla-Oued Eddahab,easy,0,0.0289
loc_01189,Eddakhla-Oued Eddahab,easy,0,0.0233
loc_01192,Eddakhla-Oued Eddahab,easy,0,0.013
loc_01193,Eddakhla-Oued Eddahab,easy,0,0.0124
loc_00402,Marrakech-Safi,easy,1,0.2432
loc_00403,Marrakech-Safi,easy,1,0.6195
loc_00404,Marrakech-Safi,easy,1,0.9813
loc_00405,Marrakech-Safi,easy,1,0.8588
loc_00413,Marrakech-Safi,easy,1,0.6348
loc_00414,Marrakech-Safi,easy,1,0.6396
loc_00418,Marrakech-Safi,easy,1,0.3241
loc_00420,Marrakech-Safi,easy,1,0.7106
loc_00423,Marrakech-Safi,easy,1,0.9241
loc_00424,Marrakech-Safi,easy,1,0.924
loc_00179,Tanger-Tétouan-Al Hoceima,easy,1,0.1422
loc_00173,Tanger-Tétouan-Al Hoceima,easy,1,0.502
loc_00176,Tanger-Tétouan-Al Hoceima,easy,1,0.457
loc_00166,Tanger-Tétouan-Al Hoceima,easy,1,0.5737
loc_00193,Tanger-Tétouan-Al Hoceima,easy,0,0.1773
loc_00340,Tanger-Tétouan-Al Hoceima,easy,1,0.8122
loc_00180,Tanger-Tétouan-Al Hoceima,easy,0,0.4369
loc_00182,Tanger-Tétouan-Al Hoceima,easy,1,0.1522
loc_00202,Tanger-Tétouan-Al Hoceima,easy,0,0.8005
loc_00181,Tanger-Tétouan-Al Hoceima,easy,0,0.8273
loc_00203,Tanger-Tétouan-Al Hoceima,easy,0,0.1699
loc_00183,Tanger-Tétouan-Al Hoceima,easy,1,0.0918
loc_00178,Tanger-Tétouan-Al Hoceima,easy,0,0.2678
loc_00328,Tanger-Tétouan-Al Hoceima,easy,0,0.2898
loc_00192,Tanger-Tétouan-Al Hoceima,easy,0,0.3655
loc_00171,Tanger-Tétouan-Al Hoceima,easy,1,0.2402
loc_00198,Tanger-Tétouan-Al Hoceima,easy,0,0.0989
loc_00200,Tanger-Tétouan-Al Hoceima,easy,0,0.0855
loc_00168,Tanger-Tétouan-Al Hoceima,easy,0,0.0251
loc_00191,Tanger-Tétouan-Al Hoceima,easy,0,0.1242
loc_00164,Tanger-Tétouan-Al Hoceima,easy,0,0.1142
loc_00165,Tanger-Tétouan-Al Hoceima,easy,0,0.0967
loc_00196,Tanger-Tétouan-Al Hoceima,easy,0,0.0118
loc_00185,Tanger-Tétouan-Al Hoceima,easy,1,0.0118
loc_00184,Tanger-Tétouan-Al Hoceima,easy,0,0.1614
loc_00201,Tanger-Tétouan-Al Hoceima,easy,0,0.0203
loc_00194,Tanger-Tétouan-Al Hoceima,easy,0,0.0695
loc_00189,Tanger-Tétouan-Al Hoceima,easy,0,0.2315
loc_00188,Tanger-Tétouan-Al Hoceima,easy,0,0.2315
loc_00197,Tanger-Tétouan-Al Hoceima,easy,0,0.0273
loc_00195,Tanger-Tétouan-Al Hoceima,easy,0,0.0491
loc_00187,Tanger-Tétouan-Al Hoceima,easy,0,0.2324
loc_00169,Tanger-Tétouan-Al Hoceima,easy,0,0.0248
loc_00170,Tanger-Tétouan-Al Hoceima,easy,0,0.0329
loc_00186,Tanger-Tétouan-Al Hoceima,easy,0,0.0992
loc_00199,Tanger-Tétouan-Al Hoceima,easy,0,0.0192
loc_00543,Tanger-Tétouan-Al Hoceima,easy,0,0.058
loc_00544,Tanger-Tétouan-Al Hoceima,easy,0,0.1081
loc_00545,Tanger-Tétouan-Al Hoceima,easy,0,0.0502
loc_00546,Tanger-Tétouan-Al Hoceima,easy,0,0.166
loc_00552,Tanger-Tétouan-Al Hoceima,easy,0,0.4334
loc_00553,Tanger-Tétouan-Al Hoceima,easy,0,0.4393
loc_00555,Tanger-Tétouan-Al Hoceima,easy,1,0.1712
loc_00556,Tanger-Tétouan-Al Hoceima,easy,0,0.6751
loc_00561,Tanger-Tétouan-Al Hoceima,easy,0,0.133
loc_00562,Tanger-Tétouan-Al Hoceima,easy,0,0.3391
loc_00568,Tanger-Tétouan-Al Hoceima,easy,0,0.1221
loc_00570,Tanger-Tétouan-Al Hoceima,easy,0,0.7191
loc_00571,Tanger-Tétouan-Al Hoceima,easy,0,0.182
loc_00440,Tanger-Tétouan-Al Hoceima,easy,0,0.7288
loc_00441,Tanger-Tétouan-Al Hoceima,easy,1,0.1542
loc_00442,Tanger-Tétouan-Al Hoceima,easy,0,0.1318
