Locality_ID,Geosite_Name,Latitude_WGS84,Longitude_WGS84,Region,Geosite_Type,Geological_Domain,Observation_Count,Member_Observation_IDs,Source_Files,Correction_Applied,Ground_Truth_Note
loc_00167,Tagmout gorge,29.971009,-8.257101,Souss-Massa,G,Anti-Atlas ,1,obs2_00185,geoheritage_expanded_20260809,,
loc_00168,Agouliz gorge,29.732906,-8.189294,Souss-Massa,G,Anti-Atlas ,1,obs2_00186,geoheritage_expanded_20260809,,
loc_00169,Aygou gorge,29.734488,-8.261025,Souss-Massa,G,Anti-Atlas ,1,obs2_00187,geoheritage_expanded_20260809,,
loc_00170,Targant gorge,29.481527,-8.375144,Souss-Massa,G,Anti-Atlas ,1,obs2_00188,geoheritage_expanded_20260809,,
loc_00171,Tamzrart gorge,29.361629,-8.518739,Souss-Massa,G,Anti-Atlas ,1,obs2_00189,geoheritage_expanded_20260809,,
loc_00172,Tadakoust gorge,29.254602,-8.694864,Souss-Massa,G,Anti-Atlas ,1,obs2_00190,geoheritage_expanded_20260809,,
loc_00173,Ighir Ighnain gorge,29.227937,-8.924098,Souss-Massa,G,Anti-Atlas ,1,obs2_00191,geoheritage_expanded_20260809,,
loc_00174,Tamanart canyon,29.167098,-8.958087,Souss-Massa,G,Anti-Atlas ,1,obs2_00192,geoheritage_expanded_20260809,,
loc_00175,Foum Zguid mesa,29.888118,-6.827353,Souss-Massa,G,Anti-Atlas ,1,obs2_00193,geoheritage_expanded_20260809,,
loc_00176,Addana Onion Peels,29.21444444444444,-8.233055555555556,Souss-Massa,G,Anti-Atlas ,1,obs2_00194,geoheritage_expanded_20260809,,
loc_00177,Foum Zguid stream,30.09611111111111,-6.887499999999999,Souss-Massa,H,Anti-Atlas ,1,obs2_00195,geoheritage_expanded_20260809,,
loc_00178,"Badlands of Akka (glaciofluvial,
 fluviomarine, & stream alluviums)",29.470555555555556,-8.293055555555556,Souss-Massa,G,Anti-Atlas ,1,obs2_00196,geoheritage_expanded_20260809,,
loc_00179,Hearts of Tata,29.36722222222222,-8.321944444444444,Souss-Massa,G,Anti-Atlas ,1,obs2_00197,geoheritage_expanded_20260809,,
loc_00180,Karsts of Imitek,29.61583333333333,-8.261111111111111,Souss-Massa,G,Anti-Atlas ,1,obs2_00198,geoheritage_expanded_20260809,,
loc_00181,ssafen’s Flatiron,29.84722222222222,-8.516944444444444,Souss-Massa,G,Anti-Atlas ,1,obs2_00199,geoheritage_expanded_20260809,,
loc_00182,Pyramids of Tadakoust,29.32638888888889,-8.531111111111112,Souss-Massa,G,Anti-Atlas ,1,obs2_00200,geoheritage_expanded_20260809,,
loc_00183,Oued Tamzrart flooded,29.359875,-8.520308333333334,Souss-Massa,G&H,Anti-Atlas ,1,obs2_00201,geoheritage_expanded_20260809,,
loc_00184,The alluvial plain of Tadakoust,29.250291666666666,-8.691086111111112,Souss-Massa,S,Anti-Atlas ,1,obs2_00202,geoheritage_expanded_20260809,,
loc_00185,Deflation phenomenon in the Drâa plain,29.22623611111111,-7.874097222222223,Souss-Massa,G,Anti-Atlas ,1,obs2_00203,geoheritage_expanded_20260809,,
loc_00186,Engravings in Tamzrart region,29.31243055555556,-8.493838888888888,Souss-Massa,En,Anti-Atlas ,1,obs2_00204,geoheritage_expanded_20260809,,
loc_00187,engravings in Tadakous,29.264425,-8.709041666666666,Souss-Massa,En,Anti-Atlas ,1,obs2_00205,geoheritage_expanded_20260809,,
loc_00188,Tour of Ait Ouabelli,29.225805555555556,-8.53411388888889,Souss-Massa,G,Anti-Atlas ,1,obs2_00206,geoheritage_expanded_20260809,,
loc_00189,Jbel Younech Ruiniform aspects,35.896051,-5.390169,Tanger-Tétouan-Al Hoceïma,G,Rif,1,obs2_00207,geoheritage_expanded_20260809,,
loc_00190,Abdessamad cave,35.896051,-5.390169,Tanger-Tétouan-Al Hoceïma,G,Rif,1,obs2_00208,geoheritage_expanded_20260809,,
loc_00191,Mujer Muerta,35.908787,-5.389026,Tanger-Tétouan-Al Hoceïma,G&SG,Rif,1,obs2_00209,geoheritage_expanded_20260809,,
loc_00192,Laila Island,35.916551,-5.406037,Tanger-Tétouan-Al Hoceïma,"SG,Hi",Rif,1,obs2_00210,geoheritage_expanded_20260809,,
loc_00193,The Terraces of Ras Leona,35.92068,-5.401799,Tanger-Tétouan-Al Hoceïma,SG,Rif,1,obs2_00211,geoheritage_expanded_20260809,,
loc_00194,Jbel Chendir,35.906329,-5.38799,Tanger-Tétouan-Al Hoceïma,S&SG,Rif,1,obs2_00212,geoheritage_expanded_20260809,,
loc_00195,The travertine terraces of Bel Younech,35.907023,-5.393334,Tanger-Tétouan-Al Hoceïma,"S,PL&C",Rif,1,obs2_00213,geoheritage_expanded_20260809,,
loc_00196,Low coast of the SBEI of Jbel Moussa and islands,35.909169,-5.393398,Tanger-Tétouan-Al Hoceïma,G&C,Rif,1,obs2_00214,geoheritage_expanded_20260809,,
loc_00197,Akhfénir Cliff,28.15,-12.066666666666666,Laayoune-Dakhla,SG,Sahara,1,obs2_00215,geoheritage_expanded_20260809,,
loc_00198,Naїla Lagoon,28.05,-12.1,Laayoune-Dakhla,H,Sahara,1,obs2_00216,geoheritage_expanded_20260809,,
loc_00199,Sand dunes,28.15,-12.1,Laayoune-Dakhla,G,Sahara,1,obs2_00217,geoheritage_expanded_20260809,,
loc_00200,Steady dunes,28.05,-12.266666666666667,Laayoune-Dakhla,G,Sahara,1,obs2_00218,geoheritage_expanded_20260809,,
loc_00201,Tinouchad daya,28.05,-12.116666666666667,Laayoune-Dakhla,H,Sahara,1,obs2_00219,geoheritage_expanded_20260809,,
loc_00202,Tazgha salt Flats,27.9,-12.333333333333334,Laayoune-Dakhla,M,Sahara,1,obs2_00220,geoheritage_expanded_20260809,,
loc_00203,Khaoui Naàm Wadi,27.666666666666668,-12.216666666666669,Laayoune-Dakhla,H,Sahara,1,obs2_00221,geoheritage_expanded_20260809,,
loc_00204,Akhfennir Sinkhole,28.166666666666668,-12.05,Laayoune-Dakhla,Sp,Sahara,1,obs2_00222,geoheritage_expanded_20260809,,
loc_00205,Amtoudi travertines,29.23935,-9.168466666666667,Guelmim-Oued Noun,S,Sahara,1,obs2_00223,geoheritage_expanded_20260809,,
loc_00206,Amtoudi waterfall and Bougaa source,29.23933333333333,-9.168466666666667,Guelmim-Oued Noun,H,Sahara,1,obs2_00224,geoheritage_expanded_20260809,,
loc_00207,Assaka Basin,29.116666666666667,-10.416666666666666,Guelmim-Oued Noun,H,Sahara,1,obs2_00225,geoheritage_expanded_20260809,,
loc_00208,Water spring,34.889091666666666,-4.948152777777778,Tanger-Tétouan-Al Hoceïma,H&G,Rif,1,obs2_00226,geoheritage_expanded_20260809,,
loc_00209,Panoramic view to the folded mountains,34.92726111111111,-4.86625,Tanger-Tétouan-Al Hoceïma,SG,Rif,1,obs2_00227,geoheritage_expanded_20260809,,
loc_00210,Petrified wood intruded by iron deposits,34.88933611111111,-4.895605555555555,Tanger-Tétouan-Al Hoceïma,PL,Rif,1,obs2_00228,geoheritage_expanded_20260809,,
loc_00211,Stromatolites,34.93650555555556,-4.911755555555556,Tanger-Tétouan-Al Hoceïma,PL,Rif,1,obs2_00229,geoheritage_expanded_20260809,,
loc_00212,Caristified cave stalactite,34.91381388888889,-4.8143666666666665,Tanger-Tétouan-Al Hoceïma,G,Rif,1,obs2_00230,geoheritage_expanded_20260809,,
loc_00213,Karastified limestone rocks eroded,34.90966111111111,-4.75915,Tanger-Tétouan-Al Hoceïma,SG,Rif,1,obs2_00231,geoheritage_expanded_20260809,,
loc_00214,Hill shades of limestone rocks,34.959294444444446,-4.832261111111111,Tanger-Tétouan-Al Hoceïma,,Rif,1,obs2_00232,geoheritage_expanded_20260809,,
loc_00215,Ali Thilat Dam,35.23120494693842,-5.299523468638417,Tanger-Tétouan-Al Hoceïma,H,Rif,2,obs2_00233;obs2_00485,geoheritage_expanded_20260809,,
loc_00216,Quarry of blocks,35.241841890628514,-5.303685066721016,Tanger-Tétouan-Al Hoceïma,GM,Rif,2,obs2_00234;obs2_00486,geoheritage_expanded_20260809,,
loc_00217,Talâat Adrhosse Klippe,35.27655286728575,-5.21970167197663,Tanger-Tétouan-Al Hoceïma,SG,Rif,2,obs2_00235;obs2_00488,geoheritage_expanded_20260809,,
loc_00218,Oued Laou Gorge,35.27997830780459,-5.233760827936141,Tanger-Tétouan-Al Hoceïma,G,Rif,2,obs2_00236;obs2_00489,geoheritage_expanded_20260809,,
loc_00219,Ibouharen Fold,35.29766902507748,-5.22162465373422,Tanger-Tétouan-Al Hoceïma,SG,Rif,2,obs2_00237;obs2_00490,geoheritage_expanded_20260809,,
loc_00220,Tirinesse Basin,35.3200789984599,-5.175609833466769,Tanger-Tétouan-Al Hoceïma,S,Rif,2,obs2_00238;obs2_00491,geoheritage_expanded_20260809,,
loc_00221,Koudiat Achacha,35.32758306567867,-5.190214128354176,Tanger-Tétouan-Al Hoceïma,SG,Rif,2,obs2_00239;obs2_00492,geoheritage_expanded_20260809,,
loc_00222,"Dune,beachand cliffs of Kaâ Asrascoast",35.40664100521373,-5.063179589885055,Tanger-Tétouan-Al Hoceïma,S,Rif,1,obs2_00240,geoheritage_expanded_20260809,,
loc_00223,Targha mica-shist,35.40295890834344,-5.016487943783649,Tanger-Tétouan-Al Hoceïma,PT,Rif,1,obs2_00241,geoheritage_expanded_20260809,,
loc_00224,Stehat gneiss,35.347196780880445,-4.964827256714964,Tanger-Tétouan-Al Hoceïma,PT,Rif,1,obs2_00242,geoheritage_expanded_20260809,,
loc_00225,Beni Bousera Kinzigites,35.318247912237204,-4.932783085516994,Tanger-Tétouan-Al Hoceïma,PT,Rif,1,obs2_00243,geoheritage_expanded_20260809,,
loc_00226,Tihissasse fan delta,35.333329499968634,-4.941882588174127,Tanger-Tétouan-Al Hoceïma,G,Rif,1,obs2_00244,geoheritage_expanded_20260809,,
loc_00227,BeniBousera Peridotitic Complex,35.26597661676186,-4.878031262861082,Tanger-Tétouan-Al Hoceïma,PT,Rif,1,obs2_00245,geoheritage_expanded_20260809,,
loc_00228,Talambote bad lands,35.25514905973631,-5.194830135719653,Tanger-Tétouan-Al Hoceïma,G,Rif,2,obs2_00246;obs2_00493,geoheritage_expanded_20260809,,
loc_00229,Talambote Thrusting,35.24874520907014,-5.180641425952474,Tanger-Tétouan-Al Hoceïma,SG,Rif,2,obs2_00247;obs2_00494,geoheritage_expanded_20260809,,
loc_00230,Akchour landslide,35.27654815182145,-5.21640500663741,Tanger-Tétouan-Al Hoceïma,SG,Rif,2,obs2_00248;obs2_00495,geoheritage_expanded_20260809,,
loc_00231,Akchour Gorge,35.23816699846036,-5.176274938018656,Tanger-Tétouan-Al Hoceïma,G,Rif,1,obs2_00249,geoheritage_expanded_20260809,,
loc_00232,Sidi Abdel Hamid,35.17314093736768,-5.269189069131,Tanger-Tétouan-Al Hoceïma,SG,Rif,1,obs2_00250,geoheritage_expanded_20260809,,
loc_00233,Ras Ma Spring,35.16600615924551,-5.255152305519151,Tanger-Tétouan-Al Hoceïma,H,Rif,2,obs2_00251;obs2_00499,geoheritage_expanded_20260809,,
loc_00234,BabTazaPhtanites,35.064510140672404,-5.181156471058046,Tanger-Tétouan-Al Hoceïma,GM,Rif,1,obs2_00252,geoheritage_expanded_20260809,,
loc_00235,Bouhala Landslice,35.067631809824846,-5.139897857287812,Tanger-Tétouan-Al Hoceïma,G,Rif,2,obs2_00253;obs2_00501,geoheritage_expanded_20260809,,
loc_00236,Chrafate Spring,35.0841271788377,-5.0815068304971005,Tanger-Tétouan-Al Hoceïma,G,Rif,2,obs2_00254;obs2_00502,geoheritage_expanded_20260809,,
loc_00237,Chrafate Alluvial Fan,35.06616213256105,-5.106566894215781,Tanger-Tétouan-Al Hoceïma,S,Rif,2,obs2_00255;obs2_00503,geoheritage_expanded_20260809,,
loc_00238,Jbel Chrafate,35.0790706925359,-5.081361152532858,Tanger-Tétouan-Al Hoceïma,S,Rif,1,obs2_00256,geoheritage_expanded_20260809,,
loc_00239,Ametrasse rocks fall,35.07907970516082,-5.08136111904997,Tanger-Tétouan-Al Hoceïma,G,Rif,1,obs2_00257,geoheritage_expanded_20260809,,
loc_00240,AmetrasseTertiary Fm Succession,35.10315343199355,-4.987769151671308,Tanger-Tétouan-Al Hoceïma,S,Rif,1,obs2_00258,geoheritage_expanded_20260809,,
loc_00241,Kodiat Sbaâ,35.06633352933115,-5.040103522290227,Tanger-Tétouan-Al Hoceïma,G,Rif,1,obs2_00259,geoheritage_expanded_20260809,,
loc_00242,Raghdat Southern,35.09006160553466,-5.156661160915913,Tanger-Tétouan-Al Hoceïma,G,Rif,1,obs2_00260,geoheritage_expanded_20260809,,
loc_00243,Jbel Bou Sliman,35.12139744629058,-5.133855304695491,Tanger-Tétouan-Al Hoceïma,G,Rif,1,obs2_00261,geoheritage_expanded_20260809,,
loc_00244,Oued Tassikisste Gorge,35.38722714629003,-5.208409912947649,Tanger-Tétouan-Al Hoceïma,G,Rif,2,obs2_00262;obs2_00512,geoheritage_expanded_20260809,,
loc_00245,Jbel Kelti,35.0841271788377,-5.0815068304971005,Tanger-Tétouan-Al Hoceïma,SG,Rif,1,obs2_00263,geoheritage_expanded_20260809,,
loc_00246,Khzanat Spring,35.38512801241383,-5.256629222983441,Tanger-Tétouan-Al Hoceïma,H,Rif,1,obs2_00264,geoheritage_expanded_20260809,,
loc_00247,Jbel Tellouja karst,35.19797885851434,-5.238629962842269,Tanger-Tétouan-Al Hoceïma,G,Rif,1,obs2_00265,geoheritage_expanded_20260809,,
loc_00248,Raghdat Arimlal,35.358129708859586,-5.314113362471088,Tanger-Tétouan-Al Hoceïma,G,Rif,2,obs2_00266;obs2_00514,geoheritage_expanded_20260809,,
loc_00249,Pont de Dieu and Farda River,35.20870299058353,-5.178767577214994,Tanger-Tétouan-Al Hoceïma,G,Rif,2,obs2_00267;obs2_00515,geoheritage_expanded_20260809,,
loc_00250,Oued ElKelaa Gorge and waterfall,35.20843181074154,-5.131553454074437,Tanger-Tétouan-Al Hoceïma,G,Rif,1,obs2_00268,geoheritage_expanded_20260809,,
loc_00251,Tissimlane cherty limestone,35.18050250402973,-5.236928591978081,Tanger-Tétouan-Al Hoceïma,S,Rif,2,obs2_00269;obs2_00517,geoheritage_expanded_20260809,,
loc_00252,Jbel Tissouka,35.160710459075226,-5.216027758962821,Tanger-Tétouan-Al Hoceïma,S,Rif,1,obs2_00270,geoheritage_expanded_20260809,,
loc_00253,Upper Ordovician Quartzite slump balls,33.599044444444445,-6.110261111111111,Rabat-Salé-Kénitra,S&SG,Central Massif,1,obs2_00271,geoheritage_expanded_20260809,,
loc_00254,Givetian reefal lime stones Stromatoporas,33.54575277777778,-6.007341666666667,Rabat-Salé-Kénitra,S&PL,Central Massif,1,obs2_00272,geoheritage_expanded_20260809,,
loc_00255,Givetian reefal lime stones Algal laminitis,33.556780555555555,-6.039383333333333,Rabat-Salé-Kénitra,S&PL,Central Massif,1,obs2_00273,geoheritage_expanded_20260809,,
loc_00256,Givetian reefal lime stones Slump balls,33.54856111111111,-6.030172222222222,Rabat-Salé-Kénitra,S,Central Massif,1,obs2_00274,geoheritage_expanded_20260809,,
loc_00257,Famenno-Tournai sian calcareous (Mid Devonian reef limestones) rocks falls of Tiliouine,33.545833333333334,-6.0075,Rabat-Salé-Kénitra,S,Central Massif,1,obs2_00275,geoheritage_expanded_20260809,,
loc_00258,Middle Devonian reefal limestone olistoliths within the Tournisian turbid ites West of Tiliouine,33.55333333333333,-6.070277777777777,Rabat-Salé-Kénitra,SG,Central Massif,1,obs2_00276,geoheritage_expanded_20260809,,
loc_00259,Tournaisian reefal limestones Olistoliths of Tiddas,33.52833333333333,-6.251666666666667,Rabat-Salé-Kénitra,SG,Central Massif,1,obs2_00277,geoheritage_expanded_20260809,,
loc_00260,Westphalian red conglomerates,33.52388888888889,-6.256388888888889,Rabat-Salé-Kénitra,SG,Central Massif,1,obs2_00278,geoheritage_expanded_20260809,,
loc_00261,Granite of Zaer,33.39418611111111,-6.580788888888889,Rabat-Salé-Kénitra,SG,Central Massif,1,obs2_00279,geoheritage_expanded_20260809,,
loc_00262,Variscan synoro genic Granite of Oulmes,33.441111111111105,-6.0525,Rabat-Salé-Kénitra,SG,Central Massif,1,obs2_00280,geoheritage_expanded_20260809,,
loc_00263,Oulmes Granite and metamorphism aureole contact,33.441111111111105,-6.0525,Rabat-Salé-Kénitra,SG,Central Massif,1,obs2_00281,geoheritage_expanded_20260809,,
loc_00264,The El Karit mine: fillonien complex with the Tin and tungsten,33.418055555555554,-6.1025,Rabat-Salé-Kénitra,SG,Central Massif,1,obs2_00282,geoheritage_expanded_20260809,,
loc_00265,The El Karit mine: giant andalusite,33.4225,-6.101944444444444,Rabat-Salé-Kénitra,SG,Central Massif,1,obs2_00283,geoheritage_expanded_20260809,,
loc_00266,Autunian fluviatile channels volcano-detritic Red serie of Souk Sebt,33.644644444444445,-6.143858333333334,Rabat-Salé-Kénitra,S,Central Massif,1,obs2_00284,geoheritage_expanded_20260809,,
loc_00267,Autunian Trachy andesite of Tiddas,33.57888888888889,-6.270833333333333,Rabat-Salé-Kénitra,SG,Central Massif,1,obs2_00285,geoheritage_expanded_20260809,,
loc_00268,Permian Rhyolite of Souk Sebt,33.64218611111111,-6.135827777777778,Rabat-Salé-Kénitra,SG,Central Massif,1,obs2_00286,geoheritage_expanded_20260809,,
loc_00269,Triassic Basalts of Jbel Merzaga-Maaziz,33.686030555555554,-6.443472222222223,Rabat-Salé-Kénitra,SG,Central Massif,1,obs2_00287,geoheritage_expanded_20260809,,
loc_00270,Upper Trias sic evaporate (gypsum) of Khemisset,33.621944444444445,-6.416666666666667,Rabat-Salé-Kénitra,SG,Central Massif,1,obs2_00288,geoheritage_expanded_20260809,,
loc_00271,Visean-Miocene uncon,33.565216666666664,-6.749641666666666,Rabat-Salé-Kénitra,SG,Central Massif,1,obs2_00289,geoheritage_expanded_20260809,,
loc_00272,Triassic-Miocene uncon of Maaziz,33.61027777777778,-6.405,Rabat-Salé-Kénitra,SG,Central Massif,1,obs2_00290,geoheritage_expanded_20260809,,
loc_00273,Thedolerite sill of Ouzoud,32.03553888888889,-6.705880555555556,Beni Mellal-Khenifra,PT,High Atlas,1,obs2_00292,geoheritage_expanded_20260809,,
loc_00274,Ouzoud travertines,32.01728611111111,-6.722075,Beni Mellal-Khenifra,S,High Atlas,1,obs2_00294,geoheritage_expanded_20260809,,
loc_00275,Estuary of Oued Tassakht,31.98703888888889,-6.702097222222222,Beni Mellal-Khenifra,H,High Atlas,1,obs2_00295,geoheritage_expanded_20260809,,
loc_00276,Oued EL Abid gorges and caves,32.16708611111111,-6.259005555555556,Beni Mellal-Khenifra,G,High Atlas,1,obs2_00296,geoheritage_expanded_20260809,,
loc_00277,Azilal formation intruded by Tanaghmelt sill,32.01875277777778,-6.744566666666667,Beni Mellal-Khenifra,SG&S,High Atlas,1,obs2_00297,geoheritage_expanded_20260809,,
loc_00278,Zaouit Tanaghmelt,32.01884722222222,-6.736566666666667,Beni Mellal-Khenifra,R,High Atlas,1,obs2_00298,geoheritage_expanded_20260809,,
loc_00279,Basaltic flows of Ouzoud,32.00188611111111,-6.746133333333334,Beni Mellal-Khenifra,PT,High Atlas,1,obs2_00299,geoheritage_expanded_20260809,,
loc_00280,Ouzoud springs,31.9898,-6.71375,Beni Mellal-Khenifra,H,High Atlas,1,obs2_00300,geoheritage_expanded_20260809,,
loc_00281,Gabroic Intrusion of Idemrane,32.20277777777778,-6.119999999999999,Beni Mellal-Khénifra,PT,Central High Atlas,1,obs2_00301,geoheritage_expanded_20260809,,
loc_00282,Sills of Idemrane,32.275,-6.2588888888888885,Beni Mellal-Khénifra,PT,Central High Atlas,1,obs2_00302,geoheritage_expanded_20260809,,
loc_00283,"Folded marly limstones of the Bine El OuidaneII
 Fm",32.26083333333333,-6.262777777777778,Beni Mellal-Khénifra,SG,Central High Atlas,1,obs2_00303,geoheritage_expanded_20260809,,
loc_00284,Fossil wood of the Azilal Fm,32.27,-6.263888888888889,Beni Mellal-Khénifra,PL,Central High Atlas,1,obs2_00304,geoheritage_expanded_20260809,,
loc_00285,Chaos alteration of gabbros,32.26972222222222,-6.258611111111111,Beni Mellal-Khénifra,S,Central High Atlas,1,obs2_00305,geoheritage_expanded_20260809,,
loc_00286,Red facies of the Guettioua Fm,32.21472222222223,-6.222777777777778,Beni Mellal-Khénifra,S,Central High Atlas,1,obs2_00306,geoheritage_expanded_20260809,,
loc_00287,Dinosaur bone deposi tat Agard-n-Sgat,32.23861111111111,-6.2283333333333335,Beni Mellal-Khénifra,PL,Central High Atlas,1,obs2_00307,geoheritage_expanded_20260809,,
loc_00288,Dinosaur footprints of Ait wissadane,32.22777777777778,-6.248611111111111,Beni Mellal-Khénifra,PL,Central High Atlas,1,obs2_00308,geoheritage_expanded_20260809,,
loc_00289,Basaltic flow B1,32.20722222222223,-6.256666666666667,Beni Mellal-Khénifra,PT,Central High Atlas,1,obs2_00309,geoheritage_expanded_20260809,,
loc_00290,Radiating dykes Taghia-n-Ait Boulmane,32.20174444444445,-6.117430555555555,Beni Mellal-Khénifra,Mg,Central High Atlas,1,obs2_00310,geoheritage_expanded_20260809,,
loc_00291,Karstic landscapes Taghia-n-Ait Boulmane,32.236644444444444,-6.119233333333333,Beni Mellal-Khénifra,G,Central High Atlas,1,obs2_00311,geoheritage_expanded_20260809,,
loc_00292,Gabbroic intrusion of Taghia-n-Ait Boulmane,32.236644444444444,-6.119233333333333,Beni Mellal-Khénifra,Mg,Central High Atlas,1,obs2_00312,geoheritage_expanded_20260809,,
loc_00293,Dyke of Taguelft,32.20916666666667,-6.118888888888889,Beni Mellal-Khénifra,Mg,Central High Atlas,1,obs2_00313,geoheritage_expanded_20260809,,
loc_00294,Fault-fold associated with the magmatic intrusion,32.19886944444444,-6.107111111111111,Beni Mellal-Khénifra,SG,Central High Atlas,1,obs2_00314,geoheritage_expanded_20260809,,
loc_00295,Travertines of Tighalghalt,32.24314444444445,-6.2370833333333335,Beni Mellal-Khénifra,K,Central High Atlas,1,obs2_00316,geoheritage_expanded_20260809,,
loc_00296,Taghia-n-Ait Boulmane gorges,32.236644444444444,-6.119233333333333,Beni Mellal-Khénifra,G,Central High Atlas,1,obs2_00317,geoheritage_expanded_20260809,,
loc_00297,Folded structures Taghia-n-Ait Boulmane,32.236644444444444,-6.119233333333333,Beni Mellal-Khénifra,SG,Central High Atlas,1,obs2_00318,geoheritage_expanded_20260809,,
loc_00298,The community granaries of Taghia-n-Ait Boulmane,32.18385277777777,-6.095055555555556,Beni Mellal-Khénifra,C,Central High Atlas,1,obs2_00319,geoheritage_expanded_20260809,,
loc_00299,"Watercourse, river, lake, dam",32.10894444444445,-6.4633416666666665,Beni Mellal-Khénifra,H,Central High Atlas,1,obs2_00320,geoheritage_expanded_20260809,,
loc_00300,Dinosaur footprints,32.10691388888889,-6.458327777777778,Beni Mellal-Khénifra,PL,Central High Atlas,1,obs2_00321,geoheritage_expanded_20260809,,
loc_00301,Panoramic view of the Ouaouizaght Syncline,32.13167777777778,-6.397130555555556,Beni Mellal-Khénifra,SG&S,Central High Atlas,1,obs2_00322,geoheritage_expanded_20260809,,
loc_00302,Assif Assemssil Bridge,32.10832777777778,-6.472758333333333,Beni Mellal-Khénifra,H,Central High Atlas,1,obs2_00323,geoheritage_expanded_20260809,,
loc_00303,Oued Ahençal river,32.069947222222225,-6.424030555555556,Beni Mellal-Khénifra,H,Central High Atlas,1,obs2_00324,geoheritage_expanded_20260809,,
loc_00304,Oued el Abid Bridge,32.13381666666667,-6.311780555555555,Beni Mellal-Khénifra,S,Central High Atlas,1,obs2_00325,geoheritage_expanded_20260809,,
loc_00305,Panoramic view of badlands and cuesta,32.09181944444445,-6.331558333333333,Beni Mellal-Khénifra,G,Central High Atlas,1,obs2_00326,geoheritage_expanded_20260809,,
loc_00306,Ain Asserdoune-Tamgnounte,32.3241,-6.3375,Beni Mellal-Khénifra,"H,K&C",Central High Atlas,1,obs2_00327,geoheritage_expanded_20260809,,
loc_00307,Moudj Canyon,32.280556,-6.2975,Beni Mellal-Khénifra,"H,K&E",Central High Atlas,1,obs2_00328,geoheritage_expanded_20260809,,
loc_00308,Taghbaloute- n- Ouhlima,32.55341501,-6.01361989,Beni Mellal-Khénifra,"H,K,C&E",Central High Atlas,1,obs2_00329,geoheritage_expanded_20260809,,
loc_00309,Jurassic tabular structures,32.16799722222222,-4.370661111111111,Draa-Tafilalet ,G,Central High Atlas,1,obs2_00330,geoheritage_expanded_20260809,,
loc_00310,wadi Ziz canyon,32.15258333333333,-4.374058333333333,Draa-Tafilalet ,G,Central High Atlas,1,obs2_00331,geoheritage_expanded_20260809,,
loc_00311,Hammat Moulay Ali Cherif,32.18263333333333,-4.367130555555555,Draa-Tafilalet ,G,Central High Atlas,1,obs2_00332,geoheritage_expanded_20260809,,
loc_00312,Hassan Addakhil Dam Lake,32.02576111111111,-4.463383333333334,Draa-Tafilalet ,G,Central High Atlas,1,obs2_00333,geoheritage_expanded_20260809,,
loc_00313,Tunnel Zaabel,32.171902777777774,-4.367847222222222,Draa-Tafilalet ,G,Central High Atlas,1,obs2_00334,geoheritage_expanded_20260809,,
loc_00314,Ziz Valley Ait Atmane,32.08546944444445,-4.383705555555556,Draa-Tafilalet ,G,Central High Atlas,1,obs2_00335,geoheritage_expanded_20260809,,
loc_00315,Waterfall,32.079752777777784,-4.375116666666666,Draa-Tafilalet ,G,Central High Atlas,1,obs2_00336,geoheritage_expanded_20260809,,
loc_00316,Panoramic view from the Kettara intrusion,31.873697222222223,-8.168141666666665,Marrakech-Safi,Mg,Meseta,1,obs2_00337,geoheritage_expanded_20260809,,
loc_00317,Mineralized quartz-chlorite vein cutting the schists at a low angle in the Kettara gossan,31.866136111111118,-8.177069444444443,Marrakech-Safi,M,Meseta,1,obs2_00338,geoheritage_expanded_20260809,,
loc_00318,"Mineralized quartz-chlorite vein cutting the schists at a 
low angle in the Kettara gossan",31.876741666666668,-8.143633333333334,Marrakech-Safi,M,Meseta,1,obs2_00339,geoheritage_expanded_20260809,,
loc_00319,"Specimen from the drill core showing a mineralized quartz-chlorite 
vein crosscut by a carbonate (CC) vein",31.877572222222224,-8.187175,Marrakech-Safi,M,Meseta,1,obs2_00340,geoheritage_expanded_20260809,,
loc_00320,Intrusion affected by subvertical schistosity,31.85823888888889,-8.164880555555555,Marrakech-Safi,M,Meseta,1,obs2_00341,geoheritage_expanded_20260809,,
loc_00321,Panorama of a geological succession with several uncon formities (Tahannaout; Douar Sour),31.343988888888887,-7.951219444444445,Marrakech-Safi,"S,PL&SG",Meseta,1,obs2_00342,geoheritage_expanded_20260809,,
loc_00322,Normal faults with tilted blocks (Zawyat bou houta),31.330672222222223,-7.954158333333334,Marrakech-Safi,SG,Meseta,1,obs2_00343,geoheritage_expanded_20260809,,
loc_00323,"Syn-sedimentary tectonic geosite: Hemigraben perched on visean basement, graben, tilted block and normal faults (Tibizzit)",31.323452777777774,-7.955347222222223,Marrakech-Safi,S&SG,Meseta,1,obs2_00344,geoheritage_expanded_20260809,,
loc_00324,"Syn-sedimentary tectonic geosite of a 
normal fault (Aghzane",31.306475,-7.971997222222222,Marrakech-Safi,S&SG,Meseta,1,obs2_00345,geoheritage_expanded_20260809,,
loc_00325,Moulay Brahim landscape,31.292386111111117,-7.965736111111111,Marrakech-Safi,"Mg,S,SG&C",Meseta,1,obs2_00346,geoheritage_expanded_20260809,,
loc_00326,Asni anticlinorium,31.25712777777778,-7.980569444444445,Marrakech-Safi,G,Meseta,1,obs2_00347,geoheritage_expanded_20260809,,
