Locality_ID,Dist_to_Highway_m,LeastCost_Hours,LeastCost_Effective_m
loc_00766,311.1745866003151,0.05850075211970297,294.65320252298255
loc_00767,160.97797629022324,0.035300451271821784,177.79926993871257
loc_00747,1323.3867855926555,0.3259942394137303,1641.9489180370426
loc_00748,2771.152624700629,0.7081091758603758,3566.563314882539
loc_00749,577.2753276120852,0.12810165466334666,645.215000275793
loc_00750,4721.159073946342,1.273780963968825,6415.706238754794
loc_00751,1363.0971738828805,0.3369043622942769,1696.9003935342205
loc_00752,10070.2597001146,3.6726212299285557,18498.046056537405
loc_00753,1800.6479069903671,1.001986766934451,5046.748957325787
loc_00754,539.9326581208217,0.12810165466334675,645.2150002757935
loc_00755,2527.5192523217943,0.6637059197781556,3342.9155645031424
loc_00454,97.11297865410454,0.012100150423940423,60.94533735444174
loc_00455,227.37662271747865,0.040312497684171875,203.04365523432296
loc_00456,102.17846669305496,0.012100150423940489,60.945337354442074
loc_00457,1.553369348705513,0.0,0.0
loc_00458,284.01403851616925,0.3463229786422626,1744.3395352497096
loc_00775,324.299035575826,0.0731226777943822,368.30007151163255
loc_00776,2259.4042924192468,1.410599593460737,7104.826393348832
loc_00739,42.32809598707493,0.0,0.0
loc_00740,40.39420829872261,0.0,0.0
loc_00741,204.49515659325965,0.03530045127182181,177.7992699387127
loc_00742,144.12575309265085,0.017112196836291345,86.18972265005634
loc_00743,52.73378528490871,0.0,0.0
loc_00744,29.44252814577457,0.0,0.0
loc_00745,16.069040906681,0.0,0.0
loc_00746,3295.2174275436323,0.8963918813484232,4514.894748950713
loc_00353,18.217900830609185,0.0,0.0
loc_00354,500.8172298546645,0.37810165466334456,1904.4005314295935
loc_00366,33.175470683419825,0.0,0.0
loc_00355,749.0728678054992,0.45791791294602685,2306.41444175115
loc_00357,74.5624134986534,0.012100150423940418,60.94533735444171
loc_00367,153.53741919571158,0.28530045127182124,1436.9848010925211
loc_00374,71.05724334474209,0.012100150423940404,60.94533735444165
loc_00369,105.33599495754748,0.01210015042394041,60.94533735444167
loc_00361,697.4180616092718,0.5386970303038346,2713.278024936459
loc_00371,984.2027302900686,0.617907812109805,3112.242306382297
loc_00370,133.9045169760647,0.012100150423940399,60.94533735444162
loc_00372,146.17717235410427,0.017112196836291078,86.18972265005499
loc_00072,1570.2237955479195,0.4052050212196962,2040.913199482858
loc_00362,8141.699970747491,2.1165341087596214,10660.43650377457
loc_00071,1448.3479103041025,0.3601046631421534,1813.7543261184665
loc_00086,109.00262732580342,0.28530045127182124,1436.9848010925211
loc_00083,4621.038856262834,1.2455470515003246,6273.499302481999
loc_00081,1559.671428840799,0.41714664818936903,2101.0600950774506
loc_00082,3577.991195857184,0.9692903731238198,4882.065653296771
loc_00078,122.3666033255707,0.012100150423940404,60.94533735444165
loc_00079,10.913006500753085,0.0,0.0
loc_01047,45.39651317361267,0.0,0.0
loc_01051,113.47081520406049,0.012100150423940402,60.94533735444164
loc_01055,574.6900335583188,0.129133158752471,650.4104203731983
loc_01065,370.7187051508353,0.07312267779438095,368.30007151162624
loc_01066,4655.353241899401,1.2699560234072031,6396.440999503923
loc_00917,1538.9444502178128,0.3955951419573672,1992.5107157898192
loc_00918,535.614574765787,0.1755337604482327,884.118285541735
loc_00919,2145.419178145531,0.5689073707730803,2865.439719376877
loc_00920,146.8044326325964,0.28530045127182124,1436.9848010925211
loc_00921,1115.801702261425,0.2875547223644123,1448.338983264877
loc_00922,190.71061388054417,0.03530045127182124,177.79926993870984
loc_00923,4587.817796751212,1.2662436899041363,6377.742932968406
loc_00924,922.6265782154788,0.2139732774975454,1077.7282203138743
loc_00925,1115.801702261425,0.2875547223644123,1448.338983264877
loc_00926,1788.3931774840655,0.45723495985456103,2302.974583146228
loc_00927,155.18975175109404,0.017112196836291105,86.18972265005513
loc_00928,914.9643947105602,0.24115412066865102,1214.6311180963426
loc_00929,1372.6024023941552,0.3356041186760535,1690.3514017300524
loc_00930,3227.667130271875,0.8539718219758806,4301.235848980348
loc_00931,223.12533326022805,0.040312497684171944,203.04365523432332
loc_00932,381.07706299057554,0.08170105296758284,411.50713510724586
loc_00933,1186.53820246364,0.3107550232122935,1565.1929158491466
loc_00934,2981.098825902195,0.76213646010877,3838.684813334988
loc_00935,1719.5074202722308,0.4347176120981459,2189.5605091668813
loc_00936,1998.2858193664404,0.7757268816943226,3907.136262226221
loc_00937,2244.3207387260168,0.5689073707730792,2865.439719376872
loc_00938,1328.3240288705815,0.36511670955450376,1838.9987114140783
loc_00939,39.543172680148615,0.0,0.0
loc_00940,29.19486127197293,0.0,0.0
loc_00941,819.2811505066599,0.19475351897288884,980.9232529278034
loc_00942,1150.2223585355257,0.29050376059851,1463.1925283656576
loc_00943,2561.543478235742,0.9398552588601233,4733.8085733419475
loc_00944,338.7357503381205,0.06351279853205272,319.8975878185912
loc_00945,433.840354817081,0.09632297864226178,485.15400409589444
loc_00947,3578.141243936353,0.9659927838920597,4865.456546703488
loc_00948,5684.793941946279,1.8027051108250118,9079.76076995153
loc_00949,453.94352820110817,0.3559328579045901,1792.7420189427412
loc_00950,569.1316533152005,0.12810165466334447,645.215000275782
loc_00951,2463.867875811617,0.7170361020312287,3611.525939970604
loc_00952,2419.2507337904344,0.6405056189302637,3226.061631918819
loc_00953,375.16240563675206,0.07312267779438092,368.30007151162613
loc_00954,1261.3972876298728,0.3137040614463911,1580.0464609499272
loc_00956,3204.6883983916737,0.8692110381773106,4377.99185116821
loc_00957,91.80277646390992,0.2621001504239404,1320.130868508253
loc_00958,1800.3318426298715,0.45290586653367537,2281.1700564555326
loc_00959,203.6446357438821,0.035300451271821257,177.7992699387099
loc_00960,721.6685722227885,0.1755337604482326,884.1182855417344
loc_00961,459.5699604654967,0.10490135381546362,528.3610676915137
loc_00962,2367.159717268817,0.6411885720217287,3229.5014905237367
loc_00963,296.56979540367666,0.05850075211970211,294.65320252297823
loc_00964,1116.06990264843,0.26730345975062986,1346.338595781393
loc_00965,844.7729979780167,0.44770255720698704,2254.962329182398
loc_00966,379.8108989101814,0.3791331587524707,1909.5959515270083
loc_00967,757.5201325008755,0.17450225635910618,878.9228654443185
loc_00968,1649.7321652250762,0.40650526483791444,2047.462191287
loc_00969,2196.167951124637,0.5507191163375504,2773.830172088224
loc_00970,3272.759961074933,0.8473109809476503,4267.686910388095
loc_00971,2164.861783026299,1.3184038665459101,6640.460291887401
loc_00972,409.00498821265535,0.08671309937993354,436.7515204028593
loc_00973,16.50131767623095,0.0,0.0
loc_00974,2021.1926075820368,0.5308164047214282,2673.5853460972316
loc_00975,23.42365243766889,0.0,0.0
loc_00976,430.893408425591,0.10490135381546387,528.3610676915149
loc_00977,184.39995089792245,0.04031249768417186,203.0436552343229
loc_00978,32.6504117241335,0.0,0.0
loc_00979,316.3226655183783,0.3135127985320527,1579.0831189724024
loc_00980,196.3653015933989,0.03530045127182124,177.79926993870984
loc_00981,877.8389306939829,0.4941031589027487,2488.6701943509343
loc_00982,131.5964458493664,0.012100150423940399,60.94533735444162
loc_00983,1689.7673787963552,0.4459762859763545,2246.26754615656
loc_00984,740.7179538183751,0.9351436397105608,4710.077362696203
loc_00985,69.42840797821995,0.012100150423940404,60.94533735444165
loc_00987,286.0908054057132,0.308500752119702,1553.838733676789
loc_00988,3064.5275710861483,1.074110680099769,5410.018508957636
loc_00989,43.43631577125084,0.0,0.0
loc_00990,694.2984449689188,0.45271460361933774,2280.2067144780117
loc_00991,1537.2711096948126,0.6333049639900331,3189.7937898565406
loc_00992,239.64661128500663,0.04031249768417196,203.04365523432338
loc_00993,400.3821109034024,0.3317010529675829,1670.6926662610572
loc_00995,2065.1036622738875,0.6785965849819161,3417.9160051984654
loc_00996,1007.3443325907796,0.42840532206757703,2157.767132067126
loc_00997,1084.1141168482409,0.269983758455635,1359.838569175444
loc_01071,1019.2377790607844,0.24678345760775466,1242.9846365911783
loc_00998,328.1830640594523,0.0635127985320528,319.8975878185916
loc_00999,2392.3096416669828,0.6308957396679354,3177.6591482257836
loc_01000,418.5921829734036,0.09632297864226169,485.154004095894
loc_01001,791.374183435475,0.18116309738733619,912.4718040365701
loc_01002,1518.9631021552018,0.3939463473414876,1984.2061624931794
loc_01003,1907.9356424219245,0.46684483911689073,2351.3770668392704
loc_01004,1100.718414530156,0.26730345975062925,1346.3385957813898
