Locality_ID,Favorability_Score
loc_01088,0.9379074596605159
loc_01089,0.9378696548727116
loc_01090,0.8853002190354196
loc_01091,0.9385727464683521
loc_01092,0.9329385348231702
loc_01093,0.9386384830231184
loc_01094,0.9350168182662247
loc_01095,0.9367985078896061
loc_01096,0.9377466029733436
loc_01097,0.9358280941366424
loc_01098,0.9507361612707965
loc_01099,0.9247348145604682
loc_01100,0.9369294121705104
loc_01101,0.9376400077745842
loc_01102,0.9507936325519524
loc_01103,0.9383412278508041
loc_01104,0.9497457368803721
loc_01105,0.935385198976297
loc_01106,0.9283796213131698
loc_01107,0.9301021731172434
loc_01108,0.9321492769935098
loc_01109,0.9345690300799295
loc_01110,0.9412853084199436
loc_01111,0.9320010335161037
loc_01112,0.9331559600710303
loc_01113,0.9288606483279631
loc_01114,0.9313741781272347
loc_01115,0.9389895817739311
loc_01116,0.9058830030442098
loc_01117,0.9169369452549633
loc_01118,0.9294938694381024
loc_01120,0.9309813084649274
loc_01121,0.9290100476607014
loc_01122,0.9103709716545468
loc_01123,0.9339638138388437
loc_01124,0.9356777892401593
loc_01125,0.9228147013200593
loc_01126,0.9371206232907123
loc_01127,0.9187144688992479
loc_01128,0.932801752649662
loc_01129,0.9502097004981668
loc_01130,0.8897398343220935
loc_01131,0.8913883901235906
loc_01132,0.8994018581370588
loc_01133,0.8930731676554268
loc_01134,0.8951945610768204
loc_01135,0.9046258873740506
loc_01136,0.9336397548436086
loc_01137,0.9406943447052959
loc_01138,0.9288133890429427
loc_01139,0.9279074918780407
loc_01140,0.9291827853095261
loc_00916,0.9453041908137672
loc_01141,0.9314986723942783
loc_01142,0.9338937038700963
loc_01143,0.9335623471821217
loc_01144,0.9315453169299523
loc_01145,0.9434313179659533
loc_01146,0.9073282870174517
loc_01147,0.9127493856805582
loc_00820,0.8936300700123293
loc_00821,0.9355386247621029
loc_00822,0.9255611487344688
loc_00823,0.9477113453459807
loc_00824,0.9341458599241719
loc_00825,0.9408975847386828
loc_00826,0.9327247486517183
loc_00827,0.9434531405877759
loc_00828,0.9347597970633954
loc_00829,0.9331536391131582
loc_00830,0.9408033113483684
loc_00831,0.9358796427239023
loc_00832,0.9314243976233922
loc_00833,0.9342940080723201
loc_00834,0.9084008910342104
loc_00835,0.879921204803464
loc_00836,0.8887957975309982
loc_00837,0.9071687173299239
loc_00838,0.9140254802851157
loc_00839,0.9082030076797482
loc_00840,0.9360193592604575
loc_00841,0.9389165374749731
loc_00867,0.9359047401577963
loc_00868,0.9312250572494637
loc_00869,0.9376499351493417
loc_00870,0.9421017966848854
loc_00871,0.9246739946434832
loc_00872,0.9035163685714658
loc_00873,0.9125936787638975
loc_00874,0.9364896825918102
loc_00875,0.9289022237128887
loc_00876,0.9238624633643049
loc_00877,0.9415003619628105
loc_00878,0.9273075295702408
loc_00879,0.9416031567779624
loc_00880,0.9296504477525757
loc_00881,0.9297246568605565
loc_00882,0.9144053438498323
loc_00883,0.9527916029341345
loc_00884,0.9426608046453926
loc_00885,0.9294544366024685
loc_00886,0.9079427247924764
loc_00887,0.9318358669735783
loc_00888,0.9279525874888331
loc_00889,0.931660250816504
loc_00890,0.934124278377276
loc_00891,0.931404364168391
loc_00892,0.9333128962895779
loc_00893,0.9452112216026092
loc_00894,0.9187732328478834
loc_00895,0.9301952727189795
loc_00896,0.9367412272179089
loc_00897,0.9269057632317297
loc_00898,0.9288482799075705
loc_00899,0.9313046768187038
loc_00900,0.9374694606225169
loc_00901,0.9430739246734325
loc_00902,0.942847897182326
loc_00903,0.9054932559186525
loc_00904,0.9155514572244254
loc_00905,0.9294882119477311
loc_00906,0.932158365867885
loc_00907,0.9343311824767883
loc_00908,0.9308663576960815
loc_00909,0.9309198764339033
loc_00910,0.9343311824767883
loc_00912,0.9359976744743562
loc_00913,0.9287109019875838
loc_00914,0.9309057737824554
loc_00915,0.9381043952389715
loc_01020,0.9412304925715907
loc_01021,0.9331764772350256
loc_01022,0.9307441782036974
loc_01023,0.9296795567627603
loc_01024,0.9367545433231028
loc_01025,0.9474506855227617
loc_01026,0.9371745611841376
loc_01027,0.9189571594615035
loc_01028,0.9444043917718055
loc_01029,0.9384232018016451
loc_01030,0.9309730881769421
loc_01031,0.9249959533792727
loc_01032,0.9281881279930267
loc_01033,0.9523653571280344
loc_01034,0.9277067190741329
loc_01035,0.9334271248866443
loc_01037,0.937385374726473
loc_01038,0.9246833282173895
loc_00212,0.07798021935128156
loc_00215,0.1890502388449972
loc_00216,0.18829084286309444
loc_00213,0.2262477426058222
loc_00214,0.2262477426058222
loc_00224,0.20336299801400332
loc_00211,0.22447054744201955
loc_00210,0.2463615588440602
loc_00205,0.2359590936220398
loc_00208,0.22849826838489876
loc_00207,0.28023290759272496
loc_00209,0.23526805231170111
loc_00206,0.2911558861057545
loc_00222,0.13001856404504922
loc_00218,0.14594135978031283
loc_00204,0.34463499543088305
loc_00223,0.17882013214215262
loc_00221,0.22922386638051273
loc_00219,0.31667875132287954
loc_00217,0.34026895874641655
loc_00220,0.30814824874513014
loc_00106,0.02319498779622957
loc_00105,0.040303637447708006
loc_00131,0.11935533967590083
loc_00133,0.08821677671611773
loc_00129,0.181067262436042
loc_00092,0.13590274255681364
loc_00095,0.13590274255681364
